book	chapter	verse	text	usfm
Job	5	14	They meet with darkness in the daytime, and grope at noonday as in the night.	JOB
Job	5	15	But he saveth from the sword of their mouth, even the needy from the hand of the mighty.	JOB
Job	5	16	So the poor hath hope, and iniquity stoppeth her mouth.	JOB
Job	5	17	Behold, happy is the man whom God correcteth: therefore despise not thou the chastening of the Almighty.	JOB
Job	5	18	For he maketh sore, and bindeth up; he woundeth, and his hands make whole.	JOB
Job	5	19	He shall deliver thee in six troubles; yea, in seven there shall no evil touch thee.	JOB
Job	5	20	In famine he shall redeem thee from death; and in war from the power of the sword.	JOB
Job	5	21	Thou shalt be hid from the scourge of the tongue; neither shalt thou be afraid of destruction when it cometh.	JOB
Job	5	22	At destruction and dearth thou shalt laugh; neither shalt thou be afraid of the beasts of the earth.	JOB
Job	5	23	For thou shalt be in league with the stones of the field; and the beasts of the field shall be at peace with thee.	JOB
Job	5	24	And thou shalt know that thy tent is in peace; and thou shalt visit thy fold, and shalt miss nothing.	JOB
Job	5	25	Thou shalt know also that thy seed shall be great, and thine offspring as the grass of the earth.	JOB
Job	5	26	Thou shalt come to thy grave in a full age, like as a shock of corn cometh in in its season.	JOB
Job	5	27	Lo this, we have searched it, so it is; hear it, and know thou it for thy good.	JOB
Job	6	1	Then Job answered and said,	JOB
Job	6	2	Oh that my vexation were but weighed, and my calamity laid in the balances together!	JOB
Job	6	3	For now it would be heavier than the sand of the seas: therefore have my words been rash.	JOB
Job	6	4	For the arrows of the Almighty are within me, the poison whereof my spirit drinketh up: the terrors of God do set themselves in array against me.	JOB
Job	6	5	Doth the wild ass bray when he hath grass? or loweth the ox over his fodder?	JOB
Job	6	6	Can that which hath no savour be eaten without salt? or is there any taste in the white of an egg?	JOB
Job	6	7	My soul refuseth to touch them; they are as loathsome meat to me.	JOB
Job	6	8	Oh that I might have my request; and that God would grant me the thing that I long for.	JOB
Job	6	9	Even that it would please God to crush me; that he would let loose his hand, and cut me off!	JOB
Job	6	10	Then should I yet have comfort; yea, I would exult in pain that spareth not: for I have not denied the words of the Holy One.	JOB
Job	6	11	What is my strength, that I should wait? and what is mine end, at I should be patient?	JOB
Job	6	12	Is my strength the strength of stones? or is my flesh of brass?	JOB
Job	6	13	Is it not that I have no help in me, and that effectual working is driven quite from me?	JOB
Job	6	14	To him that is ready to faint kindness should be shewed from his friend; even to him that forsaketh the fear of the Almighty.	JOB
Job	6	15	My brethren have dealt deceitfully as a brook, as the channel of brooks that pass away;	JOB
Job	6	16	Which are black by reason of the ice, and wherein the snow hideth itself:	JOB
Job	6	17	What time they wax warm, they vanish: when it is hot, they are consumed out of their place.	JOB
Job	6	18	The caravans that travel by the way of them turn aside; they go up into the waste, and perish.	JOB
Job	6	19	The caravans of Tema looked, the companies of Sheba waited for them.	JOB
Job	6	20	They were ashamed because they had hoped; they came thither, and were confounded.	JOB
Job	6	21	For now ye are nothing; ye see a terror, and are afraid.	JOB
Job	6	22	Did I say, Give unto me? or, offer a present for me of your substance?	JOB
Job	6	23	Or, Deliver me from the adversary’s hand? or, Redeem me from the hand of the oppressors?	JOB
Job	6	24	Teach me, and I will hold my peace: and cause me to understand wherein I have erred.	JOB
Job	6	25	How forcible are words of uprightness! but what doth your arguing reprove?	JOB
Job	6	26	Do ye imagine to reprove words? seeing that the speeches of one that is desperate are as wind.	JOB
Job	6	27	Yea, ye would cast lots upon the fatherless, and make merchandise of your friend.	JOB
Job	6	28	Now therefore be pleased to look upon me; for surely I shall not lie to your face.	JOB
Job	6	29	Return, I pray you, let there be no injustice; yea, return again, my cause is righteous.	JOB
Job	6	30	Is there injustice on my tongue? cannot my taste discern mischievous things?	JOB
Job	7	1	Is there not a warfare to man upon earth? and are not his days like the days of an hireling?	JOB
Job	7	2	As a servant that earnestly desireth the shadow, and as an hireling that looketh for his wages:	JOB
Job	7	3	So am I made to possess months of vanity, and wearisome nights are appointed to me.	JOB
Job	7	4	When I lie down, I say, When shall I arise? but the night is long; and I am full of tossings to and fro unto the dawning of the day.	JOB
Job	7	5	My flesh is clothed with worms and clods of dust; my skin closeth up and breaketh out afresh.	JOB
Job	7	6	My days are swifter than a weaver’s shuttle, and are spent without hope.	JOB
Job	7	7	Oh remember that my life is wind: mine eye shall no more see good.	JOB
Job	7	8	The eye of him that seeth me shall behold me no more: thine eyes shall be upon me, but I shall not be.	JOB
Job	7	9	As the cloud is consumed and vanisheth away, so he that goeth down to Sheol shall come up no more.	JOB
Job	7	10	He shall return no more to his house, neither shall his place know him any more.	JOB
Job	7	11	Therefore I will not refrain my mouth; I will speak in the anguish of my spirit; I will complain in the bitterness of my soul.	JOB
Job	7	12	Am I a sea, or a sea-monster, that thou settest a watch over me?	JOB
Job	7	13	When I say, My bed shall comfort me, my couch shall ease my complaint;	JOB
Job	7	14	Then thou scarest me with dreams, and terrifiest me through visions:	JOB
Job	7	15	So that my soul chooseth strangling, and death rather than these my bones.	JOB
Job	7	16	I loathe my life; I would not live alway: let me alone; for my days are vanity.	JOB
Job	7	17	What is man, that thou shouldest magnify him, and that thou shouldest set thine heart upon him,	JOB
Job	7	18	And that thou shouldest visit him every morning, and try him every moment?	JOB
Job	7	19	How long wilt thou not look away from me, nor let me alone till I swallow down my spittle?	JOB
Job	7	20	If I have sinned, what do I unto thee, O thou watcher of men? why hast thou set me as a mark for thee, so that I am a burden to myself?	JOB
Job	7	21	And why dost thou not pardon my transgression, and take away mine iniquity? for now shall I lie down in the dust; and thou shall seek me diligently, but I shall not be.	JOB
Job	8	1	Then answered Bildad the Shuhite, and said,	JOB
Job	8	2	How long wilt thou speak these things? and how long shall the words of thy mouth be like a mighty wind?	JOB
Job	8	3	Doth God pervert judgment? or doth the Almighty pervert justice?	JOB
Job	8	4	If thy children have sinned against him, and he have delivered them into the hand of their transgression:	JOB
Job	8	5	If thou wouldest seek diligently unto God, and make thy supplication to the Almighty;	JOB
Job	8	6	If thou wert pure and upright; surely now he would awake for thee, and make the habitation of thy righteousness prosperous.	JOB
Job	8	7	And though thy beginning was small, yet thy latter end should greatly increase.	JOB
Job	8	8	For inquire, I pray thee, of the former age, and apply thyself to that which their fathers have searched out:	JOB
Job	8	9	(For we are but of yesterday, and know nothing, because our days upon earth are a shadow:)	JOB
Job	8	10	Shall not they teach thee, and tell thee, and utter words out of their heart?	JOB
Job	8	11	Can the rush grow up without mire? can the flag grow without water?	JOB
Job	8	12	Whilst it is yet in its greenness, and not cut down, it withereth before any other herb.	JOB
Job	8	13	So are the paths of all that forget God; and the hope of the godless man shall perish:	JOB
Job	8	14	Whose confidence shall break in sunder, and whose trust is a spider’s web.	JOB
Job	8	15	He shall lean upon his house, but it shall not stand: he shall hold fast thereby, but it shall not endure.	JOB
Job	8	16	He is green before the sun, and his shoots go forth over his garden.	JOB
Job	8	17	His roots are wrapped about the heap, he beholdeth the place of stones.	JOB
Job	8	18	If he be destroyed from his place, then it shall deny him, saying, I have not seen thee.	JOB
Job	8	19	Behold, this is the joy of his way, and out of the earth shall others spring.	JOB
Job	8	20	Behold, God will not cast away a perfect man, neither will he uphold the evil-doers.	JOB
Job	8	21	He will yet fill thy mouth with laughter, and thy lips with shouting.	JOB
Job	8	22	They that hate thee shall be clothed with shame; and the tent of the wicked shall be no more.	JOB
Job	9	1	Then Job answered and said,	JOB
Job	9	2	Of a truth I know that it is so: but how can man be just with God?	JOB
Job	9	3	If he be pleased to contend with him, he cannot answer him one of a thousand.	JOB
Job	9	4	He is wise in heart, and mighty in strength: who hath hardened himself against him, and prospered?	JOB
Job	9	5	Which removeth the mountains, and they know it not, when he overturneth them in his anger.	JOB
Job	9	6	Which shaketh the earth out of her place, and the pillars thereof tremble.	JOB
Job	9	7	Which commandeth the sun, and it riseth not; and sealeth up the stars.	JOB
Job	9	8	Which alone stretcheth out the heavens, and treadeth upon the waves of the sea.	JOB
Job	9	9	Which maketh the Bear, Orion, and the Pleiades, and the chambers of the south.	JOB
Job	9	10	Which doeth great things past finding out; yea, marvelous things without number.	JOB
Job	9	11	Lo, he goeth by me, and I see him not: he passeth on also, but I perceive him not.	JOB
Job	9	12	Behold, he seizeth the prey, who can hinder him? who will say unto him, What doest thou?	JOB
Job	9	13	God will not withdraw his anger; the helpers of Rahab do stoop under him.	JOB
Job	9	14	How much less shall I answer him, and choose out my words to reason with him?	JOB
Job	9	15	Whom, though I were righteous, yet would I not answer; I would make supplication to mine adversary.	JOB
Job	9	16	If I had called, and he had answered me; yet would I not believe that he hearkened unto my voice.	JOB
Job	9	17	For he breaketh me with a tempest, and multiplieth my wounds without cause.	JOB
Job	9	18	He will not suffer me to take my breath, but filleth me with bitterness.	JOB
Job	9	19	If we speak of the strength of the mighty, lo, he is there! and if of judgment, who will appoint me a time?	JOB
Job	9	20	Though I be righteous, mine own mouth shall condemn me: though I be perfect, it shall prove me perverse.	JOB
Job	9	21	I am perfect; I regard not myself; I despise my life.	JOB
Job	9	22	It is all one; therefore I say, He destroyeth the perfect and the wicked.	JOB
Job	9	23	If the scourge slay suddenly, he will mock at the trial of the innocent.	JOB
Job	9	24	The earth is given into the hand of the wicked: he covereth the faces of the judges thereof; if it be not he, who then is it?	JOB
Job	9	25	Now my days are swifter than a post: they flee away, they see no good.	JOB
Job	9	26	They are passed away as the swift ships: as the eagle that swoopeth on the prey.	JOB
Job	9	27	If I say, I will forget my complaint, I will put off my sad countenance, and be of good cheer:	JOB
Job	9	28	I am afraid of all my sorrows, I know that thou wilt not hold me innocent.	JOB
Job	9	29	I shall be condemned; why then do I labour in vain?	JOB
Job	9	30	If I wash myself with snow water, and make my hands never so clean;	JOB
Job	9	31	Yet wilt thou plunge me in the ditch, and mine own clothes shall abhor me.	JOB
Job	9	32	For he is not a man, as I am, that I should answer him, that we should come together in judgment.	JOB
Job	9	33	There is no daysman betwixt us, that might lay his hand upon us both.	JOB
Job	9	34	Let him take his rod away from me, and let not his terror make me afraid:	JOB
