book	chapter	verse	text	usfm
1Cor	7	32	But I would prefer you to be without worry. Whoever is without a wife is worried about the things of the Lord, as to how he may please God.	NT-07_1-Corinthians
1Cor	7	33	But whoever is with a wife is worried about the things of the world, as to how he may please his wife. And so, he is divided.	NT-07_1-Corinthians
1Cor	7	34	And the unmarried woman and the virgin think about the things that are of the Lord, so that she may be holy in body and in spirit. But she who is married thinks about the things that are of the world, as to how she may please her husband.	NT-07_1-Corinthians
1Cor	7	35	Furthermore, I am saying this for your own benefit, not in order to cast a snare over you, but toward whatever is honest and whatever may provide you with the ability to be without hindrance, so as to worship the Lord.	NT-07_1-Corinthians
1Cor	7	36	But if any man considers himself to seem dishonorable, concerning a virgin who is of adult age, and so it ought to be, he may do as he wills. If he marries her, he does not sin.	NT-07_1-Corinthians
1Cor	7	37	But if he has decided firmly in his heart, and he does not have any obligation, but only the power of his free will, and if he has judged this in his heart, to let her remain a virgin, he does well.	NT-07_1-Corinthians
1Cor	7	38	And so, he who joins with his virgin in matrimony does well, and he who does not join with her does better.	NT-07_1-Corinthians
1Cor	7	39	A woman is bound under the law for as long as her husband lives. But if her husband has died, she is free. She may marry whomever she wishes, but only in the Lord.	NT-07_1-Corinthians
1Cor	7	40	But she will be more blessed, if she remains in this state, in accord with my counsel. And I think that I, too, have the Spirit of God. [ 1 Corinthians 8 ]	NT-07_1-Corinthians
1Cor	8	1	Now concerning those things that are sacrificed to idols: we know that we all have knowledge. Knowledge puffs up, but charity builds up.	NT-07_1-Corinthians
1Cor	8	2	But if anyone considers himself to know anything, he does not yet know in the way that he ought to know.	NT-07_1-Corinthians
1Cor	8	3	For if anyone loves God, he is known by him.	NT-07_1-Corinthians
1Cor	8	4	But as to the foods that are immolated to idols, we know that an idol in the world is nothing, and that no one is God, except One.	NT-07_1-Corinthians
1Cor	8	5	For although there are things that are called gods, whether in heaven or on earth, (if one even considers there to be many gods and many lords)	NT-07_1-Corinthians
1Cor	8	6	yet we know that there is only one God, the Father, from whom all things are, and in whom we are, and one Lord Jesus Christ, through whom all things are, and by whom we are.	NT-07_1-Corinthians
1Cor	8	7	But knowledge is not in everyone. For some persons, even now, with consent to an idol, eat what has been sacrificed to an idol. And their conscience, being infirm, becomes polluted.	NT-07_1-Corinthians
1Cor	8	8	Yet food does not commend us to God. For if we eat, we will not have more, and if we do not eat, we will not have less.	NT-07_1-Corinthians
1Cor	8	9	But be careful not to let your liberty become a cause of sin to those who are weak.	NT-07_1-Corinthians
1Cor	8	10	For if anyone sees someone with knowledge sitting down to eat in idolatry, will not his own conscience, being infirm, be emboldened to eat what has been sacrificed to idols?	NT-07_1-Corinthians
1Cor	8	11	And should an infirm brother perish by your knowledge, even though Christ died for him?	NT-07_1-Corinthians
1Cor	8	12	So when you sin in this way against the brothers, and you harm their weakened conscience, then you sin against Christ.	NT-07_1-Corinthians
1Cor	8	13	Because of this, if food leads my brother to sin, I will never eat meat, lest I lead my brother to sin. [ 1 Corinthians 9 ]	NT-07_1-Corinthians
1Cor	9	1	Am I not free? Am I not an Apostle? Have I not seen Christ Jesus our Lord? Are you not my work in the Lord?	NT-07_1-Corinthians
1Cor	9	2	And if I am not an Apostle to others, yet still I am to you. For you are the seal of my Apostleship in the Lord.	NT-07_1-Corinthians
1Cor	9	3	My defense with those who question me is this:	NT-07_1-Corinthians
1Cor	9	4	Do we not have the authority to eat and to drink?	NT-07_1-Corinthians
1Cor	9	5	Do we not have the authority to travel around with a woman who is a sister, just as do the other Apostles, and the brothers of the Lord, and Cephas?	NT-07_1-Corinthians
1Cor	9	6	Or is it only myself and Barnabas who do not have the authority to act in this way?	NT-07_1-Corinthians
1Cor	9	7	Who has ever served as a soldier and paid his own stipend? Who plants a vineyard and does not eat from its produce? Who pastures a flock and does not drink from the milk of the flock?	NT-07_1-Corinthians
1Cor	9	8	Am I saying these things according to man? Or does the law not also say these things?	NT-07_1-Corinthians
1Cor	9	9	For it is written in the law of Moses: “You shall not bind the mouth of an ox, while it is treading out the grain.” Is God here concerned with the oxen?	NT-07_1-Corinthians
1Cor	9	10	Or is he saying this, indeed, for our sake? These things were written specifically for us, because he who plows, ought to plow in hope, and he who threshes, too, in hope of receiving the produce.	NT-07_1-Corinthians
1Cor	9	11	If we have sown spiritual things in you, is it important if we harvest from your worldly things?	NT-07_1-Corinthians
1Cor	9	12	If others are sharers in this authority over you, why are we not more entitled? And yet we have not used this authority. Instead, we bear all things, lest we give any hindrance to the Gospel of Christ.	NT-07_1-Corinthians
1Cor	9	13	Do you not know that those who work in the holy place eat the things that are for the holy place, and that those who serve at the altar also share with the altar?	NT-07_1-Corinthians
1Cor	9	14	So, too, has the Lord ordained that those who announce the Gospel should live by the Gospel.	NT-07_1-Corinthians
1Cor	9	15	Yet I have used none of these things. And I have not written so that these things may be done for me. For it is better for me to die, rather than to let anyone empty out my glory.	NT-07_1-Corinthians
1Cor	9	16	For if I preach the Gospel, it is not glory for me. For an obligation has been laid upon me. And woe to me, if I do not preach the Gospel.	NT-07_1-Corinthians
1Cor	9	17	For if I do this willingly, I have a reward. But if I do this reluctantly, a dispensation is granted to me.	NT-07_1-Corinthians
1Cor	9	18	And what, then, would be my reward? So, when preaching the Gospel, I should give the Gospel without taking, so that I may not misuse my authority in the Gospel.	NT-07_1-Corinthians
1Cor	9	19	For when I was a free man to all, I made myself the servant of all, so that I might gain all the more.	NT-07_1-Corinthians
1Cor	9	20	And so, to the Jews, I became like a Jew, so that I might gain the Jews.	NT-07_1-Corinthians
1Cor	9	21	To those who are under the law, I became as if I were under the law, (though I was not under the law) so that I might gain those who were under the law. To those who were without the law, I became as if I were without the law, (though I was not without the law of God, being in the law of Christ) so that I might gain those who were without the law.	NT-07_1-Corinthians
1Cor	9	22	To the weak, I became weak, so that I might gain the weak. To all, I became all, so that I might save all.	NT-07_1-Corinthians
1Cor	9	23	And I do everything for the sake of the Gospel, so that I may become its partner.	NT-07_1-Corinthians
1Cor	9	24	Do you not know that, of those who run in a race, all of them, certainly, are runners, but only one achieves the prize. Similarly, you must run, so that you may achieve.	NT-07_1-Corinthians
1Cor	9	25	And one who competes in a contest abstains from all things. And they do this, of course, so that they may achieve a corruptible crown. But we do this, so that we may achieve what is incorruptible.	NT-07_1-Corinthians
1Cor	9	26	And so I run, but not with uncertainty. And so I fight, but not by flailing in the air.	NT-07_1-Corinthians
1Cor	9	27	Instead, I chastise my body, so as to redirect it into servitude. Otherwise, I might preach to others, but become myself an outcast. [ 1 Corinthians 10 ]	NT-07_1-Corinthians
1Cor	10	1	For I do not want you to be ignorant, brothers, that our fathers were all under the cloud, and they all went across the sea.	NT-07_1-Corinthians
1Cor	10	2	And in Moses, they all were baptized, in the cloud and in the sea.	NT-07_1-Corinthians
1Cor	10	3	And they all ate of the same spiritual food.	NT-07_1-Corinthians
1Cor	10	4	And they all drank of the same spiritual drink. And so, they all were drinking of the spiritual rock seeking to obtain them; and that rock was Christ.	NT-07_1-Corinthians
1Cor	10	5	But with most of them, God was not well-pleased. For they were struck down in the desert.	NT-07_1-Corinthians
1Cor	10	6	Now these things were done as an example for us, so that we might not desire evil things, just as they desired.	NT-07_1-Corinthians
1Cor	10	7	And so, do not take part in idolatry, as some of them did, just as it was written: “The people sat down to eat and to drink, and then they rose up to amuse themselves.”	NT-07_1-Corinthians
1Cor	10	8	And let us not commit fornication, as some of them fornicated, and so twenty-three thousand fell on one day.	NT-07_1-Corinthians
1Cor	10	9	And let us not tempt Christ, as some of them tempted, and so they perished by serpents.	NT-07_1-Corinthians
1Cor	10	10	And you should not murmur, as some of them murmured, and so they perished by the destroyer.	NT-07_1-Corinthians
1Cor	10	11	Now all of these things happened to them as an example, and so they have been written for our correction, because the final age has fallen upon us.	NT-07_1-Corinthians
1Cor	10	12	And so, whosoever considers himself to be standing, let him be careful not to fall.	NT-07_1-Corinthians
1Cor	10	13	Temptation should not take hold of you, except what is human. For God is faithful, and he will not permit you to be tempted beyond your ability. Instead, he will effect his Providence, even during temptation, so that you may be able to bear it.	NT-07_1-Corinthians
1Cor	10	14	Because of this, most beloved of mine, flee from the worship of idols.	NT-07_1-Corinthians
