book	chapter	verse	text	usfm
1Par	2	34	Now Sheshan had no sons, but daughters. And Sheshan had a servant, an Egyptian, whose name was Jarha.	1CH
1Par	2	35	Sheshan gave his daughter to Jarha his servant to wife; and she bare him Attai.	1CH
1Par	2	36	And Attai begat Nathan, and Nathan begat Zabad;	1CH
1Par	2	37	and Zabad begat Ephlal, and Ephlal begat Obed;	1CH
1Par	2	38	and Obed begat Jehu, and Jehu begat Azariah;	1CH
1Par	2	39	and Azariah begat Helez, and Helez begat Eleasah;	1CH
1Par	2	40	and Eleasah begat Sismai, and Sismai begat Shallum;	1CH
1Par	2	41	and Shallum begat Jekamiah, and Jekamiah begat Elishama.	1CH
1Par	2	42	And the sons of Caleb the brother of Jerahmeel were Mesha his firstborn, which was the father of Ziph; and the sons of Mareshah the father of Hebron.	1CH
1Par	2	43	And the sons of Hebron; Korah, and Tappuah, and Rekem, and Shema.	1CH
1Par	2	44	And Shema begat Raham, the father of Jorkeam; and Rekem begat Shammai.	1CH
1Par	2	45	And the son of Shammai was Maon; and Maon was the father of Beth-zur.	1CH
1Par	2	46	And Ephah, Caleb’s concubine, bare Haran, and Moza, and Gazez: and Haran begat Gazez.	1CH
1Par	2	47	And the sons of Jahdai; Regem, and Jotham, and Geshan, and Pelet, and Ephah, and Shaaph.	1CH
1Par	2	48	Maacah, Caleb’s concubine, bare Sheber and Tirhanah.	1CH
1Par	2	49	She bare also Shaaph the father of Madmannah, Sheva the father of Machbena, and the father of Gibea; and the daughter of Caleb was Achsah.	1CH
1Par	2	50	These were the sons of Caleb; the son of Hur, the firstborn of Ephrathah, Shobal the father of Kiriath-jearim;	1CH
1Par	2	51	Salma the father of Beth-lehem, Hareph the father of Beth-gader.	1CH
1Par	2	52	And Shobal the father of Kiriath-jearim had sons; Haroeh, half of the Menuhoth.	1CH
1Par	2	53	And the families of Kiriath-jearim; the Ithrites, and the Puthites, and the Shumathites, and the Mishraites; of them came the Zorathites and the Eshtaolites.	1CH
1Par	2	54	The sons of Salma; Beth-lehem, the Netophathites, Atroth-beth-Joab, and half of the Manahathites, the Zorites.	1CH
1Par	2	55	And the families of scribes which dwelt at Jabez; the Tirathites, the Shimeathites, the Sucathites. These are the Kenites that came of Hammath, the father of the house of Rechab.	1CH
1Par	3	1	Now these were the sons of David, which were born unto him in Hebron: the firstborn, Amnon, of Ahinoam the Jezreelitess; the second, Daniel, of Abigail the Carmelitess;	1CH
1Par	3	2	the third, Absalom the son of Maacah the daughter of Talmai king of Geshur; the fourth, Adonijah the son of Haggith;	1CH
1Par	3	3	the fifth, Shephatiah of Abital; the sixth, Ithream by Eglah his wife.	1CH
1Par	3	4	six were born unto him in Hebron; and there he reigned seven years and six months: and in Jerusalem he reigned thirty and three years.	1CH
1Par	3	5	and these were born unto him in Jerusalem: Shimea, and Shobab, and Nathan, and Solomon, four, of Bath-shua the daughter of Ammiel:	1CH
1Par	3	6	and Ibhar, and Elishama, and Eliphelet;	1CH
1Par	3	7	and Nogah, and Nepheg, and Japhia;	1CH
1Par	3	8	and Elishama, and Eliada, and Eliphelet, nine.	1CH
1Par	3	9	All these were the sons of David; beside the sons of the concubines; and Tamar was their sister.	1CH
1Par	3	10	And Solomon’s son was Rehoboam, Abijah his son, Asa his son, Jehoshaphat his son;	1CH
1Par	3	11	Joram his son, Ahaziah his son, Joash his son;	1CH
1Par	3	12	Amaziah his son, Azariah his son, Jotham his son;	1CH
1Par	3	13	Ahaz his son, Hezekiah his son, Manasseh his son;	1CH
1Par	3	14	Amon his son, Josiah his son.	1CH
1Par	3	15	And the sons of Josiah; the firstborn Johanan, the second Jehoiakim, the third Zedekiah, the fourth Shallum.	1CH
1Par	3	16	And the sons of Jehoiakim: Jeconiah his son, Zedekiah his son.	1CH
1Par	3	17	And the sons of Jeconiah, the captive; Shealtiel his son,	1CH
1Par	3	18	and Malchiram, and Pedaiah, and Shenazzar, Jekamiah, Hoshama, and Nedabiah.	1CH
1Par	3	19	And the sons of Pedaiah; Zerubbabel, and Shimei: and the sons of Zerubbabel; Meshullam, and Hananiah; and Shelomith was their sister:	1CH
1Par	3	20	and Hashubah, and Ohel, and Berechiah, and Hasadiah, Jushabhesed, five.	1CH
1Par	3	21	And the sons of Hananiah; Pelatiah, and Jeshaiah: the sons of Rephaiah, the sons of Arnan, the sons of Obadiah, the sons of Shecaniah.	1CH
1Par	3	22	And the sons of Shecaniah; Shemaiah: and the sons of Shemaiah; Hattush, and Igal, and Bariah, and Neariah, and Shaphat, six.	1CH
1Par	3	23	And the sons of Neariah; Elioenai, and Hizkiah, and Azrikam, three.	1CH
1Par	3	24	And the sons of Elioenai; Hodaviah, and Eliashib, and Pelaiah, and Akkub, and Johanan, and Delaiah, and Anani, seven.	1CH
1Par	4	1	The sons of Judah; Perez, Hezron, and Carmi, and Hur, and Shobal.	1CH
1Par	4	2	And Reaiah the son of Shobal begat Jahath; and Jahath begat Ahumai and Lahad. These are the families of the Zorathites.	1CH
1Par	4	3	And these were the sons of the father of Etam; Jezreel, and Ishma, and Idbash: and the name of their sister was Hazzelelponi:	1CH
1Par	4	4	and Penuel the father of Gedor, and Ezer the father of Hushah. These are the sons of Hur, the firstborn of Ephrathah, the father of Beth-lehem.	1CH
1Par	4	5	And Ashhur the father of Tekoa had two wives, Helah and Naarah.	1CH
1Par	4	6	And Naarah bare him Ahuzzam, and Hepher, and Temeni, and Haahashtari. These were the sons of Naarah.	1CH
1Par	4	7	And the sons of Helah were Zereth, Izhar, and Ethnan.	1CH
1Par	4	8	And Hakkoz begat Anub, and Zobebah, and the families of Aharhel the son of Harum.	1CH
1Par	4	9	And Jabez was more honourable than his brethren: and his mother called his name Jabez, saying, Because I bare him with sorrow.	1CH
1Par	4	10	And Jabez called on the God of Israel, saying, Oh that thou wouldest bless me indeed, and enlarge my border, and that thine hand might be with me, and that thou wouldest keep me from evil, that it be not to my sorrow! And God granted him that which he requested.	1CH
1Par	4	11	And Chelub the brother of Shuhah begat Mehir, which was the father of Eshton.	1CH
1Par	4	12	And Eshton begat Beth-rapha, and Paseah, and Tehinnah the father of Ir-nahash. These are the men of Recah.	1CH
1Par	4	13	And the sons of Kenaz; Othniel, and Seraiah: and the sons of Othniel; Hathath.	1CH
1Par	4	14	And Meonothai begat Ophrah: and Seraiah begat Joab the father of Ge-harashim; for they were craftsmen.	1CH
1Par	4	15	And the sons of Caleb the son of Jephunneh; Iru, Elah, and Naam: and the sons of Elah; and Kenaz.	1CH
1Par	4	16	And the sons of Jehallelel; Ziph, and Ziphah, Tiria, and Asarel.	1CH
1Par	4	17	And the sons of Ezrah; Jether, and Mered, and Epher, and Jalon: and she bare Miriam, and Shammai, and Ishbah the father of Eshtemoa.	1CH
1Par	4	18	And his wife the Jewess bare Jered the father of Gedor, and Heber the father of Soco, and Jekuthiel the father of Zanoah. And these are the sons of Bithiah the daughter of Pharaoh, which Mered took.	1CH
1Par	4	19	And the sons of the wife of Hodiah, the sister of Naham, were the father of Keilah the Garmite, and Eshtemoa the Maacathite.	1CH
1Par	4	20	And the sons of Shimon; Amnon, and Rinnah, Ben-hanan, and Tilon. And the sons of Ishi; Zoheth, and Ben-zoheth.	1CH
1Par	4	21	The sons of Shelah the son of Judah; Er the father of Lecah, and Laadah the father of Mareshah, and the families of the house of them that wrought fine linen, of the house of Ashbea;	1CH
1Par	4	22	and Jokim, and the men of Cozeba, and Joash, and Saraph, who had dominion in Moab, and Jashubi-lehem. And the records are ancient.	1CH
1Par	4	23	These were the potters, and the inhabitants of Netaim and Gederah: there they dwelt with the king for his work.	1CH
1Par	4	24	The sons of Simeon; Nemuel, and Jamin, Jarib, Zerah, Shaul:	1CH
1Par	4	25	Shallum his son, Mibsam his son, Mishma his son.	1CH
1Par	4	26	And the sons of Mishma; Hammuel his son, Zaccur his son, Shimei his son.	1CH
1Par	4	27	And Shimei had sixteen sons and six daughters; but his brethren had not many children, neither did all their family multiply, like to the children of Judah.	1CH
1Par	4	28	And they dwelt at Beer-sheba, and Moladah, and Hazar-shual;	1CH
1Par	4	29	and at Bilhah, and at Ezem, and at Tolad;	1CH
1Par	4	30	and at Bethuel, and at Hormah, and at Ziklag;	1CH
1Par	4	31	and at Beth-marcaboth, and Hazar-susim, and at Beth-biri, and at Shaaraim. These were their cities unto the reign of David.	1CH
1Par	4	32	And their villages were Etam, and Ain, Rimmon, and Tochen, and Ashan, five cities:	1CH
1Par	4	33	and all their villages that were round about the same cities, unto Baal. These were their habitations, and they have their genealogy.	1CH
1Par	4	34	And Meshobab, and Jamlech, and Joshah the son of Amaziah;	1CH
1Par	4	35	and Joel, and Jehu the son of Joshibiah, the son of Seraiah, the son of Asiel;	1CH
1Par	4	36	and Elioenai, and Jaakobah, and Jeshohaiah, and Asaiah, and Adiel, and Jesimiel, and Benaiah;	1CH
1Par	4	37	and Ziza the son of Shiphi, the son of Allon, the son of Jedaiah, the son of Shimri, the son of Shemaiah;	1CH
1Par	4	38	these mentioned by name were princes in their families: and their fathers’ houses increased greatly.	1CH
1Par	4	39	And they went to the entering in of Gedor, even unto the east side of the valley, to seek pasture for their flocks.	1CH
1Par	4	40	And they found fat pasture and good, and the land was wide, and quiet, and peaceable; for they that dwelt there aforetime were of Ham.	1CH
1Par	4	41	And these written by name came in the days of Hezekiah king of Judah, and smote their tents, and the Meunim that were found there, and destroyed them utterly, unto this day, and dwelt in their stead: because there was pasture there for their flocks.	1CH
1Par	4	42	And some of them, even of the sons of Simeon, five hundred men, went to mount Seir; having for their captains Pelatiah, and Neariah, and Rephaiah, and Uzziel, the sons of Ishi.	1CH
1Par	4	43	And they smote the remnant of the Amalekites that escaped, and dwelt there, unto this day.	1CH
1Par	5	1	And the sons of Reuben the firstborn of Israel, (for he was the firstborn; but, forasmuch as he defiled his father’s couch, his birthright was given unto the sons of Joseph the son of Israel; and the genealogy is not to be reckoned after the birthright.	1CH
1Par	5	2	For Judah prevailed above his brethren, and of him came the prince; but the birthright was Joseph’s:)	1CH
1Par	5	3	the sons of Reuben the firstborn of Israel; Hanoch, and Pallu, Hezron, and Carmi.	1CH
1Par	5	4	The sons of Joel; Shemaiah his son, Gog his son, Shimei his son;	1CH
1Par	5	5	Micah his son, Reaiah his son, Baal his son;	1CH
1Par	5	6	Beerah his son, whom Tilgath-pilneser king of Assyria carried away captive: he was prince of the Reubenites.	1CH
1Par	5	7	And his brethren by their families, when the genealogy of their generations was reckoned; the chief, Jeiel, and Zechariah,	1CH
1Par	5	8	and Bela the son of Azaz, the son of Shema, the son of Joel, who dwelt in Aroer, even unto Nebo and Baal-meon:	1CH
1Par	5	9	and eastward he dwelt even unto the entering in of the wilderness from the river Euphrates: because their cattle were multiplied in the land of Gilead.	1CH
1Par	5	10	And in the days of Saul they made war with the Hagrites, who fell by their hand: and they dwelt in their tents throughout all the land east of Gilead.	1CH
1Par	5	11	And the sons of Gad dwelt over against them, in the land of Bashan unto Salecah:	1CH
1Par	5	12	Joel the chief, and Shapham the second, and Janai, and Shaphat in Bashan:	1CH
1Par	5	13	And their brethren of their fathers’ houses; Michael, and Meshullam, and Sheba, and Jorai, and Jacan, and Zia, and Eber, seven.	1CH
1Par	5	14	These were the sons of Abihail the son of Huri, the son of Jaroah, the son of Gilead, the son of Michael, the son of Jeshishai, the son of Jahdo, the son of Buz;	1CH
1Par	5	15	Ahi the son of Abdiel, the son of Guni, chief of their fathers’ houses.	1CH
