book	chapter	verse	text	usfm
1Pet	4	15	But let none of you suffer as a murderer, or a thief, or an evil doer, or a meddler in other men’s matters.	1PE
1Pet	4	16	But if one of you suffers for being a Christian, let him not be ashamed; but let him glorify God in this matter.	1PE
1Pet	4	17	For the time has come for judgment to begin with the household of God. If it begins first with us, what will happen to those who don’t obey the Good News of God?	1PE
1Pet	4	18	“If it is hard for the righteous to be saved, what will happen to the ungodly and the sinner?”	1PE
1Pet	4	19	Therefore let them also who suffer according to the will of God in doing good entrust their souls to him, as to a faithful Creator.	1PE
1Pet	5	1	Therefore I exhort the elders among you, as a fellow elder and a witness of the sufferings of Christ, and who will also share in the glory that will be revealed:	1PE
1Pet	5	2	shepherd the flock of God which is among you, exercising the oversight, not under compulsion, but voluntarily; not for dishonest gain, but willingly;	1PE
1Pet	5	3	not as lording it over those entrusted to you, but making yourselves examples to the flock.	1PE
1Pet	5	4	When the chief Shepherd is revealed, you will receive the crown of glory that doesn’t fade away.	1PE
1Pet	5	5	Likewise, you younger ones, be subject to the elder. Yes, all of you clothe yourselves with humility and subject yourselves to one another; for “God resists the proud, but gives grace to the humble.”	1PE
1Pet	5	6	Humble yourselves therefore under the mighty hand of God, that he may exalt you in due time,	1PE
1Pet	5	7	casting all your worries on him, because he cares for you.	1PE
1Pet	5	8	Be sober and self-controlled. Be watchful. Your adversary, the devil, walks around like a roaring lion, seeking whom he may devour.	1PE
1Pet	5	9	Withstand him steadfast in your faith, knowing that your brothers who are in the world are undergoing the same sufferings.	1PE
1Pet	5	10	But may the God of all grace, who called you to his eternal glory by Christ Jesus, after you have suffered a little while, perfect, establish, strengthen, and settle you.	1PE
1Pet	5	11	To him be the glory and the power forever and ever. Amen.	1PE
1Pet	5	12	Through Silvanus, our faithful brother, as I consider him, I have written to you briefly, exhorting and testifying that this is the true grace of God in which you stand.	1PE
1Pet	5	13	She who is in Babylon, chosen together with you, greets you. So does Mark, my son.	1PE
1Pet	5	14	Greet one another with a kiss of love. Peace be to all of you who are in Christ Jesus. Amen.	1PE
