book	chapter	verse	kind	marker	printed
Wis	11	6	poetry	q1	
Wis	11	7	poetry	q1	
Wis	11	8	poetry	q1	
Wis	11	9	poetry	q1	
Wis	11	10	poetry	q1	
Wis	11	11	poetry	q1	
Wis	11	12	poetry	q1	
Wis	11	13	poetry	q1	
Wis	11	14	poetry	q1	
Wis	11	15	poetry	q1	
Wis	11	16	poetry	q2	
Wis	11	17	poetry	q1	
Wis	11	18	poetry	q2	
Wis	11	19	poetry	q1	
Wis	11	20	poetry	q1	
Wis	11	21	poetry	q1	
Wis	11	22	poetry	q1	
Wis	11	23	poetry	q1	
Wis	11	24	poetry	q1	
Wis	11	25	poetry	q1	
Wis	11	26	poetry	q1	
Wis	12	2	poetry	q1	
Wis	12	3	poetry	q1	
Wis	12	4	poetry	q2	
Wis	12	5	poetry	q2	
Wis	12	6	poetry	q2	
Wis	12	7	poetry	q2	
Wis	12	8	poetry	q1	
Wis	12	9	poetry	q1	
Wis	12	10	poetry	q1	
Wis	12	11	poetry	q1	
Wis	12	12	poetry	q1	
Wis	12	13	poetry	q1	
Wis	12	14	poetry	q1	
Wis	12	15	poetry	q1	
Wis	12	16	poetry	q1	
Wis	12	17	poetry	q1	
Wis	12	18	poetry	q1	
Wis	12	19	poetry	q1	
Wis	12	20	poetry	q1	
Wis	12	21	poetry	q1	
Wis	12	22	poetry	q1	
Wis	12	23	poetry	q1	
Wis	12	24	poetry	q1	
Wis	12	25	poetry	q1	
Wis	12	26	poetry	q1	
Wis	12	27	poetry	q1	
Wis	13	2	poetry	q1	
Wis	13	3	poetry	q1	
Wis	13	4	poetry	q1	
Wis	13	5	poetry	q1	
Wis	13	6	poetry	q1	
Wis	13	7	poetry	q1	
Wis	13	8	poetry	q1	
Wis	13	9	poetry	q1	
Wis	13	10	poetry	q1	
Wis	13	11	poetry	q1	
Wis	13	12	poetry	q1	
Wis	13	13	poetry	q1	
Wis	13	14	poetry	q2	
Wis	13	15	poetry	q1	
Wis	13	16	poetry	q1	
Wis	13	17	poetry	q1	
Wis	13	18	poetry	q1	
Wis	13	19	poetry	q1	
Wis	14	2	poetry	q1	
Wis	14	3	poetry	q1	
Wis	14	4	poetry	q1	
Wis	14	5	poetry	q1	
Wis	14	6	poetry	q1	
Wis	14	7	poetry	q1	
Wis	14	8	poetry	q2	
Wis	14	9	poetry	q1	
Wis	14	10	poetry	q2	
Wis	14	11	poetry	q2	
Wis	14	12	poetry	q1	
Wis	14	13	poetry	q1	
Wis	14	14	poetry	q1	
Wis	14	15	poetry	q1	
Wis	14	16	poetry	q1	
Wis	14	17	poetry	q1	
Wis	14	18	poetry	q1	
Wis	14	19	poetry	q1	
Wis	14	20	poetry	q1	
Wis	14	21	poetry	q1	
Wis	14	22	poetry	q1	
Wis	14	23	poetry	q1	
Wis	14	24	poetry	q1	
Wis	14	25	poetry	q1	
Wis	14	26	poetry	q1	
Wis	14	27	poetry	q2	
Wis	14	28	poetry	q1	
Wis	14	29	poetry	q1	
Wis	14	30	poetry	q1	
Wis	14	31	poetry	q1	
Wis	15	2	poetry	q1	
Wis	15	3	poetry	q1	
Wis	15	4	poetry	q1	
Wis	15	5	poetry	q1	
Wis	15	6	poetry	q1	
Wis	15	7	poetry	q1	
Wis	15	8	poetry	q1	
Wis	15	9	poetry	q1	
Wis	15	10	poetry	q1	
Wis	15	11	poetry	q1	
Wis	15	12	poetry	q1	
Wis	15	13	poetry	q1	
Wis	15	14	poetry	q1	
Wis	15	15	poetry	q1	
Wis	15	16	poetry	q1	
Wis	15	17	poetry	q1	
Wis	15	18	poetry	q1	
Wis	15	19	poetry	q1	
Wis	16	2	poetry	q1	
Wis	16	3	poetry	q1	
Wis	16	4	poetry	q1	
Wis	16	5	poetry	q1	
Wis	16	6	poetry	q1	
Wis	16	7	poetry	q1	
Wis	16	8	poetry	q1	
Wis	16	9	poetry	q1	
Wis	16	10	poetry	q1	
Wis	16	11	poetry	q1	
Wis	16	12	poetry	q1	
Wis	16	13	poetry	q1	
Wis	16	14	poetry	q1	
Wis	16	15	poetry	q1	
Wis	16	16	poetry	q1	
Wis	16	17	poetry	q1	
Wis	16	18	poetry	q1	
Wis	16	19	poetry	q1	
Wis	16	20	poetry	q1	
Wis	16	21	poetry	q1	
Wis	16	22	poetry	q1	
Wis	16	23	poetry	q1	
Wis	16	24	poetry	q1	
Wis	16	25	poetry	q1	
Wis	16	26	poetry	q1	
Wis	16	27	poetry	q1	
Wis	16	28	poetry	q1	
Wis	16	29	poetry	q1	
Wis	17	2	poetry	q1	
Wis	17	3	poetry	q1	
Wis	17	4	poetry	q1	
Wis	17	5	poetry	q1	
Wis	17	6	poetry	q1	
Wis	17	7	poetry	q1	
Wis	17	8	poetry	q1	
Wis	17	9	poetry	q1	
Wis	17	10	poetry	q1	
Wis	17	11	poetry	q1	
Wis	17	12	poetry	q2	
Wis	17	13	poetry	q2	
Wis	17	14	poetry	q1	
Wis	17	15	poetry	q2	
Wis	17	16	poetry	q1	
Wis	17	17	poetry	q1	
Wis	17	18	poetry	q1	
Wis	17	19	poetry	q2	
Wis	17	20	poetry	q1	
Wis	17	21	poetry	q2	
Wis	18	2	poetry	q1	
Wis	18	3	poetry	q1	
Wis	18	4	poetry	q1	
Wis	18	5	poetry	q1	
Wis	18	6	poetry	q1	
Wis	18	7	poetry	q1	
Wis	18	8	poetry	q1	
Wis	18	9	poetry	q1	
Wis	18	10	poetry	q1	
Wis	18	11	poetry	q1	
Wis	18	12	poetry	q1	
Wis	18	13	poetry	q1	
Wis	18	14	poetry	q1	
Wis	18	15	poetry	q1	
Wis	18	16	poetry	q1	
Wis	18	17	poetry	q1	
Wis	18	18	poetry	q1	
Wis	18	19	poetry	q1	
Wis	18	20	poetry	q1	
Wis	18	21	poetry	q1	
Wis	18	22	poetry	q1	
Wis	18	23	poetry	q1	
Wis	18	24	poetry	q1	
Wis	18	25	poetry	q1	
Wis	19	2	poetry	q1	
Wis	19	3	poetry	q1	
Wis	19	4	poetry	q1	
Wis	19	5	poetry	q2	
Wis	19	6	poetry	q1	
Wis	19	7	poetry	q1	
Wis	19	8	poetry	q2	
Wis	19	9	poetry	q1	
Wis	19	10	poetry	q1	
Wis	19	11	poetry	q1	
Wis	19	12	poetry	q1	
Wis	19	13	poetry	q1	
Wis	19	14	poetry	q1	
Wis	19	15	poetry	q1	
Wis	19	16	poetry	q2	
Wis	19	17	poetry	q1	
Wis	19	18	poetry	q1	
Wis	19	19	poetry	q1	
Wis	19	20	poetry	q1	
Wis	19	21	poetry	q1	
Wis	19	22	poetry	q1	
Ecclus	1	2	poetry	q1	
Ecclus	1	3	poetry	q1	
Ecclus	1	4	poetry	q1	
Ecclus	1	6	poetry	q1	
Ecclus	1	8	poetry	q1	
Ecclus	1	9	poetry	q1	
Ecclus	1	10	poetry	q1	
Ecclus	1	11	poetry	q1	
Ecclus	1	12	poetry	q1	
Ecclus	1	13	poetry	q1	
Ecclus	1	14	poetry	q1	
Ecclus	1	15	poetry	q1	
Ecclus	1	16	poetry	q1	
Ecclus	1	17	poetry	q1	
Ecclus	1	18	poetry	q1	
Ecclus	1	19	poetry	q1	
Ecclus	1	20	poetry	q1	
Ecclus	1	22	poetry	q1	
Ecclus	1	23	poetry	q1	
Ecclus	1	24	poetry	q1	
Ecclus	1	25	poetry	q1	
Ecclus	1	26	poetry	q1	
Ecclus	1	27	poetry	q1	
Ecclus	1	28	poetry	q1	
Ecclus	1	29	poetry	q1	
Ecclus	1	30	poetry	q1	
Ecclus	2	2	poetry	q1	
Ecclus	2	3	poetry	q1	
Ecclus	2	4	poetry	q1	
Ecclus	2	5	poetry	q1	
Ecclus	2	6	poetry	q1	
Ecclus	2	7	poetry	q1	
Ecclus	2	8	poetry	q1	
Ecclus	2	9	poetry	q1	
Ecclus	2	10	poetry	q1	
Ecclus	2	11	poetry	q1	
Ecclus	2	12	poetry	q1	
Ecclus	2	13	poetry	q1	
Ecclus	2	14	poetry	q1	
Ecclus	2	15	poetry	q1	
Ecclus	2	16	poetry	q1	
Ecclus	2	17	poetry	q1	
Ecclus	2	18	poetry	q1	
Ecclus	3	2	poetry	q1	
Ecclus	3	3	poetry	q1	
Ecclus	3	4	poetry	q2	
Ecclus	3	5	poetry	q1	
Ecclus	3	6	poetry	q1	
Ecclus	3	7	poetry	q1	
Ecclus	3	8	poetry	q1	
Ecclus	3	9	poetry	q1	
Ecclus	3	10	poetry	q1	
Ecclus	3	11	poetry	q1	
Ecclus	3	12	poetry	q1	
Ecclus	3	13	poetry	q1	
Ecclus	3	14	poetry	q1	
Ecclus	3	15	poetry	q1	
Ecclus	3	16	poetry	q1	
Ecclus	3	17	poetry	q1	
Ecclus	3	18	poetry	q1	
Ecclus	3	20	poetry	q1	
Ecclus	3	21	poetry	q1	
Ecclus	3	22	poetry	q1	
Ecclus	3	23	poetry	q1	
Ecclus	3	24	poetry	q1	
Ecclus	3	25	poetry	q1	
Ecclus	3	26	poetry	q1	
Ecclus	3	27	poetry	q1	
Ecclus	3	28	poetry	q1	
Ecclus	3	29	poetry	q1	
Ecclus	3	30	poetry	q1	
Ecclus	3	31	poetry	q1	
Ecclus	4	2	poetry	q1	
Ecclus	4	3	poetry	q1	
Ecclus	4	4	poetry	q1	
Ecclus	4	5	poetry	q1	
Ecclus	4	6	poetry	q1	
Ecclus	4	7	poetry	q1	
Ecclus	4	8	poetry	q1	
Ecclus	4	9	poetry	q1	
Ecclus	4	10	poetry	q1	
Ecclus	4	11	poetry	q1	
Ecclus	4	12	poetry	q1	
Ecclus	4	13	poetry	q1	
Ecclus	4	14	poetry	q1	
Ecclus	4	15	poetry	q1	
Ecclus	4	16	poetry	q1	
Ecclus	4	17	poetry	q1	
Ecclus	4	18	poetry	q1	
Ecclus	4	19	poetry	q1	
Ecclus	4	20	poetry	q1	
Ecclus	4	21	poetry	q1	
Ecclus	4	22	poetry	q1	
Ecclus	4	23	poetry	q1	
Ecclus	4	24	poetry	q1	
Ecclus	4	25	poetry	q1	
Ecclus	4	26	poetry	q1	
Ecclus	4	27	poetry	q1	
Ecclus	4	28	poetry	q1	
Ecclus	4	29	poetry	q1	
Ecclus	4	30	poetry	q1	
Ecclus	4	31	poetry	q1	
Ecclus	5	2	poetry	q1	
Ecclus	5	3	poetry	q1	
Ecclus	5	4	poetry	q1	
Ecclus	5	5	poetry	q1	
Ecclus	5	6	poetry	q1	
Ecclus	5	7	poetry	q1	
Ecclus	5	8	poetry	q1	
Ecclus	5	9	poetry	q1	
Ecclus	5	10	poetry	q1	
Ecclus	5	11	poetry	q1	
Ecclus	5	12	poetry	q1	
Ecclus	5	13	poetry	q1	
Ecclus	5	14	poetry	q1	
Ecclus	5	15	poetry	q1	
Ecclus	6	2	poetry	q1	
Ecclus	6	3	poetry	q1	
Ecclus	6	4	poetry	q1	
Ecclus	6	5	poetry	q1	
Ecclus	6	6	poetry	q1	
Ecclus	6	7	poetry	q1	
Ecclus	6	8	poetry	q1	
Ecclus	6	9	poetry	q1	
Ecclus	6	10	poetry	q1	
Ecclus	6	11	poetry	q1	
Ecclus	6	12	poetry	q1	
Ecclus	6	13	poetry	q1	
Ecclus	6	14	poetry	q1	
Ecclus	6	15	poetry	q1	
Ecclus	6	16	poetry	q1	
Ecclus	6	17	poetry	q1	
Ecclus	6	18	poetry	q1	
Ecclus	6	19	poetry	q1	
Ecclus	6	20	poetry	q1	
Ecclus	6	21	poetry	q1	
Ecclus	6	22	poetry	q1	
Ecclus	6	23	poetry	q1	
Ecclus	6	24	poetry	q1	
Ecclus	6	25	poetry	q1	
Ecclus	6	26	poetry	q1	
Ecclus	6	27	poetry	q1	
Ecclus	6	28	poetry	q1	
Ecclus	6	29	poetry	q1	
Ecclus	6	30	poetry	q1	
Ecclus	6	31	poetry	q1	
Ecclus	6	32	poetry	q1	
Ecclus	6	33	poetry	q1	
Ecclus	6	34	poetry	q1	
Ecclus	6	35	poetry	q1	
Ecclus	6	36	poetry	q1	
Ecclus	6	37	poetry	q1	
Ecclus	7	2	poetry	q1	
Ecclus	7	3	poetry	q1	
Ecclus	7	4	poetry	q1	
Ecclus	7	5	poetry	q1	
Ecclus	7	6	poetry	q1	
Ecclus	7	7	poetry	q1	
Ecclus	7	8	poetry	q1	
Ecclus	7	9	poetry	q1	
Ecclus	7	10	poetry	q1	
Ecclus	7	11	poetry	q1	
Ecclus	7	12	poetry	q1	
Ecclus	7	13	poetry	q1	
Ecclus	7	14	poetry	q1	
Ecclus	7	15	poetry	q1	
Ecclus	7	16	poetry	q1	
Ecclus	7	17	poetry	q1	
Ecclus	7	18	poetry	q1	
Ecclus	7	19	poetry	q1	
Ecclus	7	20	poetry	q1	
Ecclus	7	21	poetry	q1	
Ecclus	7	22	poetry	q1	
Ecclus	7	23	poetry	q1	
Ecclus	7	24	poetry	q1	
Ecclus	7	25	poetry	q1	
Ecclus	7	26	poetry	q1	
Ecclus	7	27	poetry	q1	
Ecclus	7	28	poetry	q1	
Ecclus	7	29	poetry	q1	
Ecclus	7	30	poetry	q1	
Ecclus	7	31	poetry	q1	
Ecclus	7	32	poetry	q1	
Ecclus	7	33	poetry	q1	
Ecclus	7	34	poetry	q1	
Ecclus	7	35	poetry	q1	
Ecclus	7	36	poetry	q1	
Ecclus	8	2	poetry	q1	
Ecclus	8	3	poetry	q1	
Ecclus	8	4	poetry	q1	
Ecclus	8	5	poetry	q1	
Ecclus	8	6	poetry	q1	
Ecclus	8	7	poetry	q1	
Ecclus	8	8	poetry	q1	
Ecclus	8	9	poetry	q1	
Ecclus	8	10	poetry	q1	
Ecclus	8	11	poetry	q1	
Ecclus	8	12	poetry	q1	
Ecclus	8	13	poetry	q1	
Ecclus	8	14	poetry	q1	
Ecclus	8	15	poetry	q1	
Ecclus	8	16	poetry	q1	
Ecclus	8	17	poetry	q1	
Ecclus	8	18	poetry	q1	
Ecclus	8	19	poetry	q1	
Ecclus	9	2	poetry	q1	
Ecclus	9	3	poetry	q1	
Ecclus	9	4	poetry	q1	
Ecclus	9	5	poetry	q1	
Ecclus	9	6	poetry	q1	
Ecclus	9	7	poetry	q1	
Ecclus	9	8	poetry	q1	
Ecclus	9	9	poetry	q1	
Ecclus	9	10	poetry	q1	
Ecclus	9	11	poetry	q1	
Ecclus	9	12	poetry	q1	
Ecclus	9	13	poetry	q1	
Ecclus	9	14	poetry	q1	
Ecclus	9	15	poetry	q1	
Ecclus	9	16	poetry	q1	
Ecclus	9	17	poetry	q1	
Ecclus	9	18	poetry	q1	
Ecclus	10	2	poetry	q1	
Ecclus	10	3	poetry	q1	
Ecclus	10	4	poetry	q1	
Ecclus	10	5	poetry	q1	
Ecclus	10	6	poetry	q1	
Ecclus	10	7	poetry	q1	
Ecclus	10	8	poetry	q1	
Ecclus	10	9	poetry	q1	
Ecclus	10	10	poetry	q1	
Ecclus	10	11	poetry	q1	
Ecclus	10	12	poetry	q1	
Ecclus	10	13	poetry	q1	
Ecclus	10	14	poetry	q1	
Ecclus	10	15	poetry	q1	
Ecclus	10	16	poetry	q1	
Ecclus	10	17	poetry	q1	
Ecclus	10	18	poetry	q1	
Ecclus	10	19	poetry	q1	
Ecclus	10	20	poetry	q1	
Ecclus	10	22	poetry	q1	
Ecclus	10	23	poetry	q1	
Ecclus	10	24	poetry	q1	
Ecclus	10	25	poetry	q1	
Ecclus	10	26	poetry	q1	
Ecclus	10	27	poetry	q1	
Ecclus	10	28	poetry	q1	
Ecclus	10	29	poetry	q1	
Ecclus	10	30	poetry	q1	
Ecclus	10	31	poetry	q1	
Ecclus	11	2	poetry	q1	
Ecclus	11	3	poetry	q1	
Ecclus	11	4	poetry	q1	
Ecclus	11	5	poetry	q1	
Ecclus	11	6	poetry	q1	
Ecclus	11	7	poetry	q1	
Ecclus	11	8	poetry	q1	
Ecclus	11	9	poetry	q1	
Ecclus	11	10	poetry	q1	
Ecclus	11	11	poetry	q1	
Ecclus	11	12	poetry	q1	
Ecclus	11	13	poetry	q1	
Ecclus	11	14	poetry	q1	
Ecclus	11	17	poetry	q1	
Ecclus	11	18	poetry	q1	
Ecclus	11	19	poetry	q1	
Ecclus	11	20	poetry	q1	
Ecclus	11	21	poetry	q1	
Ecclus	11	22	poetry	q1	
Ecclus	11	23	poetry	q1	
Ecclus	11	24	poetry	q1	
Ecclus	11	25	poetry	q1	
Ecclus	11	26	poetry	q1	
Ecclus	11	27	poetry	q1	
Ecclus	11	28	poetry	q1	
Ecclus	11	29	poetry	q1	
Ecclus	11	30	poetry	q1	
Ecclus	11	31	poetry	q1	
Ecclus	11	32	poetry	q1	
Ecclus	11	33	poetry	q1	
Ecclus	11	34	poetry	q1	
Ecclus	12	2	poetry	q1	
Ecclus	12	3	poetry	q1	
Ecclus	12	4	poetry	q1	
Ecclus	12	5	poetry	q1	
Ecclus	12	6	poetry	q1	
Ecclus	12	7	poetry	q1	
Ecclus	12	8	poetry	q1	
Ecclus	12	9	poetry	q1	
Ecclus	12	10	poetry	q1	
Ecclus	12	11	poetry	q1	
Ecclus	12	12	poetry	q1	
Ecclus	12	13	poetry	q1	
Ecclus	12	14	poetry	q1	
Ecclus	12	15	poetry	q1	
Ecclus	12	16	poetry	q1	
Ecclus	12	17	poetry	q1	
Ecclus	12	18	poetry	q1	
Ecclus	13	2	poetry	q1	
Ecclus	13	3	poetry	q1	
Ecclus	13	4	poetry	q1	
Ecclus	13	5	poetry	q1	
Ecclus	13	6	poetry	q1	
Ecclus	13	7	poetry	q1	
Ecclus	13	8	poetry	q1	
Ecclus	13	9	poetry	q1	
Ecclus	13	10	poetry	q1	
Ecclus	13	11	poetry	q1	
Ecclus	13	12	poetry	q1	
Ecclus	13	13	poetry	q1	
Ecclus	13	15	poetry	q1	
Ecclus	13	16	poetry	q1	
Ecclus	13	17	poetry	q1	
Ecclus	13	18	poetry	q1	
Ecclus	13	19	poetry	q1	
Ecclus	13	20	poetry	q1	
Ecclus	13	21	poetry	q1	
Ecclus	13	22	poetry	q1	
Ecclus	13	23	poetry	q1	
Ecclus	13	24	poetry	q1	
Ecclus	13	25	poetry	q1	
Ecclus	13	26	poetry	q1	
Ecclus	14	2	poetry	q1	
Ecclus	14	3	poetry	q1	
Ecclus	14	4	poetry	q1	
Ecclus	14	5	poetry	q1	
Ecclus	14	6	poetry	q1	
Ecclus	14	7	poetry	q1	
Ecclus	14	8	poetry	q1	
Ecclus	14	9	poetry	q1	
Ecclus	14	10	poetry	q1	
Ecclus	14	11	poetry	q1	
Ecclus	14	12	poetry	q1	
Ecclus	14	13	poetry	q1	
Ecclus	14	14	poetry	q1	
Ecclus	14	15	poetry	q1	
Ecclus	14	16	poetry	q1	
Ecclus	14	17	poetry	q1	
Ecclus	14	18	poetry	q1	
Ecclus	14	19	poetry	q1	
Ecclus	14	20	poetry	q1	
Ecclus	14	21	poetry	q1	
Ecclus	14	22	poetry	q1	
Ecclus	14	23	poetry	q1	
Ecclus	14	24	poetry	q1	
Ecclus	14	25	poetry	q1	
Ecclus	14	26	poetry	q1	
Ecclus	14	27	poetry	q1	
Ecclus	15	2	poetry	q1	
Ecclus	15	3	poetry	q1	
Ecclus	15	4	poetry	q1	
Ecclus	15	5	poetry	q1	
Ecclus	15	6	poetry	q1	
Ecclus	15	7	poetry	q1	
Ecclus	15	8	poetry	q1	
Ecclus	15	9	poetry	q1	
Ecclus	15	10	poetry	q1	
Ecclus	15	11	poetry	q1	
Ecclus	15	12	poetry	q1	
Ecclus	15	13	poetry	q1	
Ecclus	15	14	poetry	q1	
Ecclus	15	15	poetry	q1	
Ecclus	15	16	poetry	q1	
Ecclus	15	17	poetry	q1	
Ecclus	15	18	poetry	q1	
Ecclus	15	19	poetry	q1	
Ecclus	15	20	poetry	q1	
Ecclus	16	2	poetry	q1	
Ecclus	16	3	poetry	q1	
Ecclus	16	4	poetry	q1	
Ecclus	16	5	poetry	q1	
Ecclus	16	6	poetry	q1	
Ecclus	16	7	poetry	q1	
Ecclus	16	8	poetry	q1	
Ecclus	16	9	poetry	q1	
Ecclus	16	10	poetry	q2	
Ecclus	16	11	poetry	q1	
Ecclus	16	12	poetry	q1	
Ecclus	16	13	poetry	q1	
Ecclus	16	14	poetry	q1	
Ecclus	16	17	poetry	q1	
Ecclus	16	18	poetry	q1	
Ecclus	16	19	poetry	q1	
Ecclus	16	20	poetry	q1	
Ecclus	16	21	poetry	q1	
Ecclus	16	22	poetry	q1	
Ecclus	16	23	poetry	q1	
Ecclus	16	24	poetry	q1	
Ecclus	16	25	poetry	q1	
Ecclus	16	26	poetry	q1	
Ecclus	16	27	poetry	q1	
Ecclus	16	28	poetry	q1	
Ecclus	16	29	poetry	q1	
Ecclus	16	30	poetry	q1	
Ecclus	17	2	poetry	q1	
Ecclus	17	3	poetry	q1	
Ecclus	17	4	poetry	q1	
Ecclus	17	6	poetry	q1	
Ecclus	17	7	poetry	q1	
Ecclus	17	8	poetry	q1	
Ecclus	17	10	poetry	q1	
Ecclus	17	11	poetry	q1	
Ecclus	17	12	poetry	q1	
Ecclus	17	13	poetry	q1	
Ecclus	17	14	poetry	q1	
Ecclus	17	15	poetry	q1	
Ecclus	17	17	poetry	q1	
Ecclus	17	19	poetry	q1	
Ecclus	17	20	poetry	q1	
Ecclus	17	22	poetry	q1	
Ecclus	17	23	poetry	q1	
Ecclus	17	24	poetry	q1	
Ecclus	17	25	poetry	q1	
Ecclus	17	26	poetry	q1	
Ecclus	17	27	poetry	q1	
Ecclus	17	28	poetry	q1	
Ecclus	17	29	poetry	q1	
Ecclus	17	30	poetry	q1	
Ecclus	17	31	poetry	q1	
Ecclus	17	32	poetry	q1	
Ecclus	18	2	poetry	q1	
Ecclus	18	4	poetry	q1	
Ecclus	18	5	poetry	q1	
Ecclus	18	6	poetry	q1	
Ecclus	18	7	poetry	q1	
Ecclus	18	8	poetry	q1	
Ecclus	18	9	poetry	q1	
Ecclus	18	10	poetry	q1	
Ecclus	18	11	poetry	q1	
Ecclus	18	12	poetry	q1	
Ecclus	18	13	poetry	q1	
Ecclus	18	14	poetry	q1	
Ecclus	18	15	poetry	q1	
Ecclus	18	16	poetry	q1	
Ecclus	18	17	poetry	q1	
Ecclus	18	18	poetry	q1	
Ecclus	18	19	poetry	q1	
Ecclus	18	20	poetry	q1	
Ecclus	18	21	poetry	q1	
Ecclus	18	22	poetry	q1	
Ecclus	18	23	poetry	q1	
Ecclus	18	24	poetry	q1	
Ecclus	18	25	poetry	q1	
Ecclus	18	26	poetry	q1	
Ecclus	18	27	poetry	q1	
Ecclus	18	28	poetry	q1	
Ecclus	18	29	poetry	q1	
Ecclus	18	30	poetry	q1	
Ecclus	18	31	poetry	q1	
Ecclus	18	32	poetry	q1	
Ecclus	18	33	poetry	q1	
Ecclus	19	2	poetry	q1	
Ecclus	19	3	poetry	q1	
Ecclus	19	4	poetry	q1	
Ecclus	19	5	poetry	q1	
Ecclus	19	6	poetry	q1	
Ecclus	19	7	poetry	q1	
Ecclus	19	8	poetry	q1	
Ecclus	19	9	poetry	q1	
Ecclus	19	10	poetry	q1	
Ecclus	19	11	poetry	q1	
Ecclus	19	12	poetry	q1	
Ecclus	19	13	poetry	q1	
Ecclus	19	14	poetry	q1	
Ecclus	19	15	poetry	q1	
Ecclus	19	16	poetry	q1	
Ecclus	19	17	poetry	q1	
Ecclus	19	20	poetry	q1	
Ecclus	19	22	poetry	q1	
Ecclus	19	23	poetry	q1	
Ecclus	19	24	poetry	q1	
Ecclus	19	25	poetry	q1	
Ecclus	19	26	poetry	q1	
Ecclus	19	27	poetry	q2	
Ecclus	19	28	poetry	q1	
Ecclus	19	29	poetry	q1	
Ecclus	19	30	poetry	q1	
Ecclus	20	2	poetry	q1	
Ecclus	20	4	poetry	q1	
Ecclus	20	5	poetry	q1	
Ecclus	20	6	poetry	q1	
Ecclus	20	7	poetry	q1	
Ecclus	20	8	poetry	q1	
Ecclus	20	9	poetry	q1	
Ecclus	20	10	poetry	q1	
Ecclus	20	11	poetry	q1	
Ecclus	20	12	poetry	q1	
Ecclus	20	13	poetry	q1	
Ecclus	20	14	poetry	q1	
Ecclus	20	15	poetry	q1	
Ecclus	20	16	poetry	q1	
Ecclus	20	17	poetry	q1	
Ecclus	20	18	poetry	q1	
Ecclus	20	19	poetry	q1	
Ecclus	20	20	poetry	q1	
Ecclus	20	21	poetry	q1	
Ecclus	20	22	poetry	q1	
Ecclus	20	23	poetry	q1	
Ecclus	20	24	poetry	q1	
Ecclus	20	25	poetry	q1	
Ecclus	20	26	poetry	q1	
Ecclus	20	27	poetry	q1	
Ecclus	20	28	poetry	q1	
Ecclus	20	29	poetry	q1	
Ecclus	20	30	poetry	q1	
Ecclus	20	31	poetry	q1	
Ecclus	21	2	poetry	q1	
Ecclus	21	3	poetry	q1	
Ecclus	21	4	poetry	q1	
Ecclus	21	5	poetry	q1	
Ecclus	21	6	poetry	q1	
Ecclus	21	7	poetry	q1	
Ecclus	21	8	poetry	q1	
Ecclus	21	9	poetry	q1	
Ecclus	21	10	poetry	q1	
Ecclus	21	11	poetry	q1	
Ecclus	21	12	poetry	q1	
Ecclus	21	13	poetry	q1	
Ecclus	21	14	poetry	q1	
Ecclus	21	15	poetry	q1	
Ecclus	21	16	poetry	q1	
Ecclus	21	17	poetry	q1	
Ecclus	21	18	poetry	q1	
Ecclus	21	19	poetry	q1	
Ecclus	21	20	poetry	q1	
Ecclus	21	21	poetry	q1	
Ecclus	21	22	poetry	q1	
Ecclus	21	23	poetry	q1	
Ecclus	21	24	poetry	q1	
Ecclus	21	25	poetry	q1	
Ecclus	21	26	poetry	q1	
Ecclus	21	27	poetry	q1	
Ecclus	21	28	poetry	q1	
Ecclus	22	2	poetry	q1	
Ecclus	22	3	poetry	q1	
Ecclus	22	4	poetry	q1	
Ecclus	22	5	poetry	q1	
Ecclus	22	6	poetry	q1	
Ecclus	22	7	poetry	q1	
Ecclus	22	8	poetry	q1	
Ecclus	22	11	poetry	q1	
Ecclus	22	12	poetry	q1	
Ecclus	22	13	poetry	q1	
Ecclus	22	14	poetry	q1	
Ecclus	22	15	poetry	q1	
Ecclus	22	16	poetry	q1	
Ecclus	22	17	poetry	q1	
Ecclus	22	18	poetry	q1	
Ecclus	22	19	poetry	q1	
Ecclus	22	20	poetry	q1	
Ecclus	22	21	poetry	q1	
Ecclus	22	22	poetry	q1	
Ecclus	22	23	poetry	q1	
Ecclus	22	24	poetry	q1	
Ecclus	22	25	poetry	q1	
Ecclus	22	26	poetry	q1	
Ecclus	22	27	poetry	q1	
Ecclus	23	2	poetry	q1	
Ecclus	23	3	poetry	q1	
Ecclus	23	4	poetry	q1	
Ecclus	23	5	poetry	q2	
Ecclus	23	6	poetry	q1	
Ecclus	23	7	poetry	q1	
Ecclus	23	8	poetry	q1	
Ecclus	23	9	poetry	q1	
Ecclus	23	10	poetry	q1	
Ecclus	23	11	poetry	q1	
Ecclus	23	12	poetry	q1	
Ecclus	23	13	poetry	q1	
Ecclus	23	14	poetry	q1	
Ecclus	23	15	poetry	q1	
Ecclus	23	16	poetry	q1	
Ecclus	23	17	poetry	q1	
Ecclus	23	18	poetry	q1	
Ecclus	23	19	poetry	q1	
Ecclus	23	20	poetry	q1	
Ecclus	23	21	poetry	q1	
Ecclus	23	22	poetry	q1	
Ecclus	23	23	poetry	q1	
Ecclus	23	24	poetry	q1	
Ecclus	23	25	poetry	q1	
Ecclus	23	26	poetry	q1	
Ecclus	23	27	poetry	q1	
Ecclus	24	2	poetry	q1	
Ecclus	24	3	poetry	q1	
Ecclus	24	4	poetry	q1	
Ecclus	24	5	poetry	q1	
Ecclus	24	6	poetry	q1	
Ecclus	24	7	poetry	q1	
Ecclus	24	8	poetry	q1	
Ecclus	24	9	poetry	q1	
Ecclus	24	10	poetry	q1	
