book	chapter	verse	kind	marker	printed
2Esdras	7	65	verse-per-paragraph	p	
2Esdras	7	66	verse-per-paragraph	p	
2Esdras	7	67	verse-per-paragraph	p	
2Esdras	7	68	verse-per-paragraph	p	
2Esdras	7	69	verse-per-paragraph	p	
2Esdras	7	70	verse-per-paragraph	p	
2Esdras	8	2	verse-per-paragraph	p	
2Esdras	8	3	verse-per-paragraph	p	
2Esdras	8	4	verse-per-paragraph	p	
2Esdras	8	5	verse-per-paragraph	p	
2Esdras	8	6	verse-per-paragraph	p	
2Esdras	8	7	verse-per-paragraph	p	
2Esdras	8	8	verse-per-paragraph	p	
2Esdras	8	9	verse-per-paragraph	p	
2Esdras	8	10	verse-per-paragraph	p	
2Esdras	8	11	verse-per-paragraph	p	
2Esdras	8	12	verse-per-paragraph	p	
2Esdras	8	13	verse-per-paragraph	p	
2Esdras	8	14	verse-per-paragraph	p	
2Esdras	8	15	verse-per-paragraph	p	
2Esdras	8	16	verse-per-paragraph	p	
2Esdras	8	17	verse-per-paragraph	p	
2Esdras	8	18	verse-per-paragraph	p	
2Esdras	8	19	verse-per-paragraph	p	
2Esdras	8	20	verse-per-paragraph	p	
2Esdras	8	21	verse-per-paragraph	p	
2Esdras	8	22	verse-per-paragraph	p	
2Esdras	8	23	verse-per-paragraph	p	
2Esdras	8	24	verse-per-paragraph	p	
2Esdras	8	25	verse-per-paragraph	p	
2Esdras	8	26	verse-per-paragraph	p	
2Esdras	8	27	verse-per-paragraph	p	
2Esdras	8	28	verse-per-paragraph	p	
2Esdras	8	29	verse-per-paragraph	p	
2Esdras	8	30	verse-per-paragraph	p	
2Esdras	8	31	verse-per-paragraph	p	
2Esdras	8	32	verse-per-paragraph	p	
2Esdras	8	33	verse-per-paragraph	p	
2Esdras	8	34	verse-per-paragraph	p	
2Esdras	8	35	verse-per-paragraph	p	
2Esdras	8	36	verse-per-paragraph	p	
2Esdras	8	37	verse-per-paragraph	p	
2Esdras	8	38	verse-per-paragraph	p	
2Esdras	8	39	verse-per-paragraph	p	
2Esdras	8	40	verse-per-paragraph	p	
2Esdras	8	41	verse-per-paragraph	p	
2Esdras	8	42	verse-per-paragraph	p	
2Esdras	8	43	verse-per-paragraph	p	
2Esdras	8	44	verse-per-paragraph	p	
2Esdras	8	45	verse-per-paragraph	p	
2Esdras	8	46	verse-per-paragraph	p	
2Esdras	8	47	verse-per-paragraph	p	
2Esdras	8	48	verse-per-paragraph	p	
2Esdras	8	49	verse-per-paragraph	p	
2Esdras	8	50	verse-per-paragraph	p	
2Esdras	8	51	verse-per-paragraph	p	
2Esdras	8	52	verse-per-paragraph	p	
2Esdras	8	53	verse-per-paragraph	p	
2Esdras	8	54	verse-per-paragraph	p	
2Esdras	8	55	verse-per-paragraph	p	
2Esdras	8	56	verse-per-paragraph	p	
2Esdras	8	57	verse-per-paragraph	p	
2Esdras	8	58	verse-per-paragraph	p	
2Esdras	8	59	verse-per-paragraph	p	
2Esdras	8	60	verse-per-paragraph	p	
2Esdras	8	61	verse-per-paragraph	p	
2Esdras	8	62	verse-per-paragraph	p	
2Esdras	8	63	verse-per-paragraph	p	
2Esdras	9	2	verse-per-paragraph	p	
2Esdras	9	3	verse-per-paragraph	p	
2Esdras	9	4	verse-per-paragraph	p	
2Esdras	9	5	verse-per-paragraph	p	
2Esdras	9	6	verse-per-paragraph	p	
2Esdras	9	7	verse-per-paragraph	p	
2Esdras	9	8	verse-per-paragraph	p	
2Esdras	9	9	verse-per-paragraph	p	
2Esdras	9	10	verse-per-paragraph	p	
2Esdras	9	11	verse-per-paragraph	p	
2Esdras	9	12	verse-per-paragraph	p	
2Esdras	9	13	verse-per-paragraph	p	
2Esdras	9	14	verse-per-paragraph	p	
2Esdras	9	15	verse-per-paragraph	p	
2Esdras	9	16	verse-per-paragraph	p	
2Esdras	9	17	verse-per-paragraph	p	
2Esdras	9	18	verse-per-paragraph	p	
2Esdras	9	19	verse-per-paragraph	p	
2Esdras	9	20	verse-per-paragraph	p	
2Esdras	9	21	verse-per-paragraph	p	
2Esdras	9	22	verse-per-paragraph	p	
2Esdras	9	23	verse-per-paragraph	p	
2Esdras	9	24	verse-per-paragraph	p	
2Esdras	9	25	verse-per-paragraph	p	
2Esdras	9	26	verse-per-paragraph	p	
2Esdras	9	27	verse-per-paragraph	p	
2Esdras	9	28	verse-per-paragraph	p	
2Esdras	9	29	verse-per-paragraph	p	
2Esdras	9	30	verse-per-paragraph	p	
2Esdras	9	31	verse-per-paragraph	p	
2Esdras	9	32	verse-per-paragraph	p	
2Esdras	9	33	verse-per-paragraph	p	
2Esdras	9	34	verse-per-paragraph	p	
2Esdras	9	35	verse-per-paragraph	p	
2Esdras	9	36	verse-per-paragraph	p	
2Esdras	9	37	verse-per-paragraph	p	
2Esdras	9	38	verse-per-paragraph	p	
2Esdras	9	39	verse-per-paragraph	p	
2Esdras	9	40	verse-per-paragraph	p	
2Esdras	9	41	verse-per-paragraph	p	
2Esdras	9	42	verse-per-paragraph	p	
2Esdras	9	43	verse-per-paragraph	p	
2Esdras	9	44	verse-per-paragraph	p	
2Esdras	9	45	verse-per-paragraph	p	
2Esdras	9	46	verse-per-paragraph	p	
2Esdras	9	47	verse-per-paragraph	p	
2Esdras	10	2	verse-per-paragraph	p	
2Esdras	10	3	verse-per-paragraph	p	
2Esdras	10	4	verse-per-paragraph	p	
2Esdras	10	5	verse-per-paragraph	p	
2Esdras	10	6	verse-per-paragraph	p	
2Esdras	10	7	verse-per-paragraph	p	
2Esdras	10	8	verse-per-paragraph	p	
2Esdras	10	9	verse-per-paragraph	p	
2Esdras	10	10	verse-per-paragraph	p	
2Esdras	10	11	verse-per-paragraph	p	
2Esdras	10	12	verse-per-paragraph	p	
2Esdras	10	13	verse-per-paragraph	p	
2Esdras	10	14	verse-per-paragraph	p	
2Esdras	10	15	verse-per-paragraph	p	
2Esdras	10	16	verse-per-paragraph	p	
2Esdras	10	17	verse-per-paragraph	p	
2Esdras	10	18	verse-per-paragraph	p	
2Esdras	10	19	verse-per-paragraph	p	
2Esdras	10	20	verse-per-paragraph	p	
2Esdras	10	21	verse-per-paragraph	p	
2Esdras	10	22	verse-per-paragraph	p	
2Esdras	10	23	verse-per-paragraph	p	
2Esdras	10	24	verse-per-paragraph	p	
2Esdras	10	25	verse-per-paragraph	p	
2Esdras	10	26	verse-per-paragraph	p	
2Esdras	10	27	verse-per-paragraph	p	
2Esdras	10	28	verse-per-paragraph	p	
2Esdras	10	29	verse-per-paragraph	p	
2Esdras	10	30	verse-per-paragraph	p	
2Esdras	10	31	verse-per-paragraph	p	
2Esdras	10	32	verse-per-paragraph	p	
2Esdras	10	33	verse-per-paragraph	p	
2Esdras	10	34	verse-per-paragraph	p	
2Esdras	10	35	verse-per-paragraph	p	
2Esdras	10	36	verse-per-paragraph	p	
2Esdras	10	37	verse-per-paragraph	p	
2Esdras	10	38	verse-per-paragraph	p	
2Esdras	10	39	verse-per-paragraph	p	
2Esdras	10	40	verse-per-paragraph	p	
2Esdras	10	41	verse-per-paragraph	p	
2Esdras	10	42	verse-per-paragraph	p	
2Esdras	10	43	verse-per-paragraph	p	
2Esdras	10	44	verse-per-paragraph	p	
2Esdras	10	45	verse-per-paragraph	p	
2Esdras	10	46	verse-per-paragraph	p	
2Esdras	10	47	verse-per-paragraph	p	
2Esdras	10	48	verse-per-paragraph	p	
2Esdras	10	49	verse-per-paragraph	p	
2Esdras	10	50	verse-per-paragraph	p	
2Esdras	10	51	verse-per-paragraph	p	
2Esdras	10	52	verse-per-paragraph	p	
2Esdras	10	53	verse-per-paragraph	p	
2Esdras	10	54	verse-per-paragraph	p	
2Esdras	10	55	verse-per-paragraph	p	
2Esdras	10	56	verse-per-paragraph	p	
2Esdras	10	57	verse-per-paragraph	p	
2Esdras	10	58	verse-per-paragraph	p	
2Esdras	10	59	verse-per-paragraph	p	
2Esdras	11	2	verse-per-paragraph	p	
2Esdras	11	3	verse-per-paragraph	p	
2Esdras	11	4	verse-per-paragraph	p	
2Esdras	11	5	verse-per-paragraph	p	
2Esdras	11	6	verse-per-paragraph	p	
2Esdras	11	7	verse-per-paragraph	p	
2Esdras	11	8	verse-per-paragraph	p	
2Esdras	11	9	verse-per-paragraph	p	
2Esdras	11	10	verse-per-paragraph	p	
2Esdras	11	11	verse-per-paragraph	p	
2Esdras	11	12	verse-per-paragraph	p	
2Esdras	11	13	verse-per-paragraph	p	
2Esdras	11	14	verse-per-paragraph	p	
2Esdras	11	15	verse-per-paragraph	p	
2Esdras	11	16	verse-per-paragraph	p	
2Esdras	11	17	verse-per-paragraph	p	
2Esdras	11	18	verse-per-paragraph	p	
2Esdras	11	19	verse-per-paragraph	p	
2Esdras	11	20	verse-per-paragraph	p	
2Esdras	11	21	verse-per-paragraph	p	
2Esdras	11	22	verse-per-paragraph	p	
2Esdras	11	23	verse-per-paragraph	p	
2Esdras	11	24	verse-per-paragraph	p	
2Esdras	11	25	verse-per-paragraph	p	
2Esdras	11	26	verse-per-paragraph	p	
2Esdras	11	27	verse-per-paragraph	p	
2Esdras	11	28	verse-per-paragraph	p	
2Esdras	11	29	verse-per-paragraph	p	
2Esdras	11	30	verse-per-paragraph	p	
2Esdras	11	31	verse-per-paragraph	p	
2Esdras	11	32	verse-per-paragraph	p	
2Esdras	11	33	verse-per-paragraph	p	
2Esdras	11	34	verse-per-paragraph	p	
2Esdras	11	35	verse-per-paragraph	p	
2Esdras	11	36	verse-per-paragraph	p	
2Esdras	11	37	verse-per-paragraph	p	
2Esdras	11	38	verse-per-paragraph	p	
2Esdras	11	39	verse-per-paragraph	p	
2Esdras	11	40	verse-per-paragraph	p	
2Esdras	11	41	verse-per-paragraph	p	
2Esdras	11	42	verse-per-paragraph	p	
2Esdras	11	43	verse-per-paragraph	p	
2Esdras	11	44	verse-per-paragraph	p	
2Esdras	11	45	verse-per-paragraph	p	
2Esdras	11	46	verse-per-paragraph	p	
2Esdras	12	2	verse-per-paragraph	p	
2Esdras	12	3	verse-per-paragraph	p	
2Esdras	12	4	verse-per-paragraph	p	
2Esdras	12	5	verse-per-paragraph	p	
2Esdras	12	6	verse-per-paragraph	p	
2Esdras	12	7	verse-per-paragraph	p	
2Esdras	12	8	verse-per-paragraph	p	
2Esdras	12	9	verse-per-paragraph	p	
2Esdras	12	10	verse-per-paragraph	p	
2Esdras	12	11	verse-per-paragraph	p	
2Esdras	12	12	verse-per-paragraph	p	
2Esdras	12	13	verse-per-paragraph	p	
2Esdras	12	14	verse-per-paragraph	p	
2Esdras	12	15	verse-per-paragraph	p	
2Esdras	12	16	verse-per-paragraph	p	
2Esdras	12	17	verse-per-paragraph	p	
2Esdras	12	18	verse-per-paragraph	p	
2Esdras	12	19	verse-per-paragraph	p	
2Esdras	12	20	verse-per-paragraph	p	
2Esdras	12	21	verse-per-paragraph	p	
2Esdras	12	22	verse-per-paragraph	p	
2Esdras	12	23	verse-per-paragraph	p	
2Esdras	12	24	verse-per-paragraph	p	
2Esdras	12	25	verse-per-paragraph	p	
2Esdras	12	26	verse-per-paragraph	p	
2Esdras	12	27	verse-per-paragraph	p	
2Esdras	12	28	verse-per-paragraph	p	
2Esdras	12	29	verse-per-paragraph	p	
2Esdras	12	30	verse-per-paragraph	p	
2Esdras	12	31	verse-per-paragraph	p	
2Esdras	12	32	verse-per-paragraph	p	
2Esdras	12	33	verse-per-paragraph	p	
2Esdras	12	34	verse-per-paragraph	p	
2Esdras	12	35	verse-per-paragraph	p	
2Esdras	12	36	verse-per-paragraph	p	
2Esdras	12	37	verse-per-paragraph	p	
2Esdras	12	38	verse-per-paragraph	p	
2Esdras	12	39	verse-per-paragraph	p	
2Esdras	12	40	verse-per-paragraph	p	
2Esdras	12	41	verse-per-paragraph	p	
2Esdras	12	42	verse-per-paragraph	p	
2Esdras	12	43	verse-per-paragraph	p	
2Esdras	12	44	verse-per-paragraph	p	
2Esdras	12	45	verse-per-paragraph	p	
2Esdras	12	46	verse-per-paragraph	p	
2Esdras	12	47	verse-per-paragraph	p	
2Esdras	12	48	verse-per-paragraph	p	
2Esdras	12	49	verse-per-paragraph	p	
2Esdras	12	50	verse-per-paragraph	p	
2Esdras	12	51	verse-per-paragraph	p	
2Esdras	13	2	verse-per-paragraph	p	
2Esdras	13	3	verse-per-paragraph	p	
2Esdras	13	4	verse-per-paragraph	p	
2Esdras	13	5	verse-per-paragraph	p	
2Esdras	13	6	verse-per-paragraph	p	
2Esdras	13	7	verse-per-paragraph	p	
2Esdras	13	8	verse-per-paragraph	p	
2Esdras	13	9	verse-per-paragraph	p	
2Esdras	13	10	verse-per-paragraph	p	
2Esdras	13	11	verse-per-paragraph	p	
2Esdras	13	12	verse-per-paragraph	p	
2Esdras	13	13	verse-per-paragraph	p	
2Esdras	13	14	verse-per-paragraph	p	
2Esdras	13	15	verse-per-paragraph	p	
2Esdras	13	16	verse-per-paragraph	p	
2Esdras	13	17	verse-per-paragraph	p	
2Esdras	13	18	verse-per-paragraph	p	
2Esdras	13	19	verse-per-paragraph	p	
2Esdras	13	20	verse-per-paragraph	p	
2Esdras	13	21	verse-per-paragraph	p	
2Esdras	13	22	verse-per-paragraph	p	
2Esdras	13	23	verse-per-paragraph	p	
2Esdras	13	24	verse-per-paragraph	p	
2Esdras	13	25	verse-per-paragraph	p	
2Esdras	13	26	verse-per-paragraph	p	
2Esdras	13	27	verse-per-paragraph	p	
2Esdras	13	28	verse-per-paragraph	p	
2Esdras	13	29	verse-per-paragraph	p	
2Esdras	13	30	verse-per-paragraph	p	
2Esdras	13	31	verse-per-paragraph	p	
2Esdras	13	32	verse-per-paragraph	p	
2Esdras	13	33	verse-per-paragraph	p	
2Esdras	13	34	verse-per-paragraph	p	
2Esdras	13	35	verse-per-paragraph	p	
2Esdras	13	36	verse-per-paragraph	p	
2Esdras	13	37	verse-per-paragraph	p	
2Esdras	13	38	verse-per-paragraph	p	
2Esdras	13	39	verse-per-paragraph	p	
2Esdras	13	40	verse-per-paragraph	p	
2Esdras	13	41	verse-per-paragraph	p	
2Esdras	13	42	verse-per-paragraph	p	
2Esdras	13	43	verse-per-paragraph	p	
2Esdras	13	44	verse-per-paragraph	p	
2Esdras	13	45	verse-per-paragraph	p	
2Esdras	13	46	verse-per-paragraph	p	
2Esdras	13	47	verse-per-paragraph	p	
2Esdras	13	48	verse-per-paragraph	p	
2Esdras	13	49	verse-per-paragraph	p	
2Esdras	13	50	verse-per-paragraph	p	
2Esdras	13	51	verse-per-paragraph	p	
2Esdras	13	52	verse-per-paragraph	p	
2Esdras	13	53	verse-per-paragraph	p	
2Esdras	13	54	verse-per-paragraph	p	
2Esdras	13	55	verse-per-paragraph	p	
2Esdras	13	56	verse-per-paragraph	p	
2Esdras	13	57	verse-per-paragraph	p	
2Esdras	13	58	verse-per-paragraph	p	
2Esdras	14	2	verse-per-paragraph	p	
2Esdras	14	3	verse-per-paragraph	p	
2Esdras	14	4	verse-per-paragraph	p	
2Esdras	14	5	verse-per-paragraph	p	
2Esdras	14	6	verse-per-paragraph	p	
2Esdras	14	7	verse-per-paragraph	p	
2Esdras	14	8	verse-per-paragraph	p	
2Esdras	14	9	verse-per-paragraph	p	
2Esdras	14	10	verse-per-paragraph	p	
2Esdras	14	11	verse-per-paragraph	p	
2Esdras	14	12	verse-per-paragraph	p	
2Esdras	14	13	verse-per-paragraph	p	
2Esdras	14	14	verse-per-paragraph	p	
2Esdras	14	15	verse-per-paragraph	p	
2Esdras	14	16	verse-per-paragraph	p	
2Esdras	14	17	verse-per-paragraph	p	
2Esdras	14	18	verse-per-paragraph	p	
2Esdras	14	19	verse-per-paragraph	p	
2Esdras	14	20	verse-per-paragraph	p	
2Esdras	14	21	verse-per-paragraph	p	
2Esdras	14	22	verse-per-paragraph	p	
2Esdras	14	23	verse-per-paragraph	p	
2Esdras	14	24	verse-per-paragraph	p	
2Esdras	14	25	verse-per-paragraph	p	
2Esdras	14	26	verse-per-paragraph	p	
2Esdras	14	27	verse-per-paragraph	p	
2Esdras	14	28	verse-per-paragraph	p	
2Esdras	14	29	verse-per-paragraph	p	
2Esdras	14	30	verse-per-paragraph	p	
2Esdras	14	31	verse-per-paragraph	p	
2Esdras	14	32	verse-per-paragraph	p	
2Esdras	14	33	verse-per-paragraph	p	
2Esdras	14	34	verse-per-paragraph	p	
2Esdras	14	35	verse-per-paragraph	p	
2Esdras	14	36	verse-per-paragraph	p	
2Esdras	14	37	verse-per-paragraph	p	
2Esdras	14	38	verse-per-paragraph	p	
2Esdras	14	39	verse-per-paragraph	p	
2Esdras	14	40	verse-per-paragraph	p	
2Esdras	14	41	verse-per-paragraph	p	
2Esdras	14	42	verse-per-paragraph	p	
2Esdras	14	43	verse-per-paragraph	p	
2Esdras	14	44	verse-per-paragraph	p	
2Esdras	14	45	verse-per-paragraph	p	
2Esdras	14	46	verse-per-paragraph	p	
2Esdras	14	47	verse-per-paragraph	p	
2Esdras	14	48	verse-per-paragraph	p	
2Esdras	15	2	verse-per-paragraph	p	
2Esdras	15	3	verse-per-paragraph	p	
2Esdras	15	4	verse-per-paragraph	p	
2Esdras	15	5	verse-per-paragraph	p	
2Esdras	15	6	verse-per-paragraph	p	
2Esdras	15	7	verse-per-paragraph	p	
2Esdras	15	8	verse-per-paragraph	p	
2Esdras	15	9	verse-per-paragraph	p	
2Esdras	15	10	verse-per-paragraph	p	
2Esdras	15	11	verse-per-paragraph	p	
2Esdras	15	12	verse-per-paragraph	p	
2Esdras	15	13	verse-per-paragraph	p	
2Esdras	15	14	verse-per-paragraph	p	
2Esdras	15	15	verse-per-paragraph	p	
2Esdras	15	16	verse-per-paragraph	p	
2Esdras	15	17	verse-per-paragraph	p	
2Esdras	15	18	verse-per-paragraph	p	
2Esdras	15	19	verse-per-paragraph	p	
2Esdras	15	20	verse-per-paragraph	p	
2Esdras	15	21	verse-per-paragraph	p	
2Esdras	15	22	verse-per-paragraph	p	
2Esdras	15	23	verse-per-paragraph	p	
2Esdras	15	24	verse-per-paragraph	p	
2Esdras	15	25	verse-per-paragraph	p	
2Esdras	15	26	verse-per-paragraph	p	
2Esdras	15	27	verse-per-paragraph	p	
2Esdras	15	28	verse-per-paragraph	p	
2Esdras	15	29	verse-per-paragraph	p	
2Esdras	15	30	verse-per-paragraph	p	
2Esdras	15	31	verse-per-paragraph	p	
2Esdras	15	32	verse-per-paragraph	p	
2Esdras	15	33	verse-per-paragraph	p	
2Esdras	15	34	verse-per-paragraph	p	
2Esdras	15	35	verse-per-paragraph	p	
2Esdras	15	36	verse-per-paragraph	p	
2Esdras	15	37	verse-per-paragraph	p	
2Esdras	15	38	verse-per-paragraph	p	
2Esdras	15	39	verse-per-paragraph	p	
2Esdras	15	40	verse-per-paragraph	p	
2Esdras	15	41	verse-per-paragraph	p	
2Esdras	15	42	verse-per-paragraph	p	
2Esdras	15	43	verse-per-paragraph	p	
2Esdras	15	44	verse-per-paragraph	p	
2Esdras	15	45	verse-per-paragraph	p	
2Esdras	15	46	verse-per-paragraph	p	
2Esdras	15	47	verse-per-paragraph	p	
2Esdras	15	48	verse-per-paragraph	p	
2Esdras	15	49	verse-per-paragraph	p	
2Esdras	15	50	verse-per-paragraph	p	
2Esdras	15	51	verse-per-paragraph	p	
2Esdras	15	52	verse-per-paragraph	p	
2Esdras	15	53	verse-per-paragraph	p	
2Esdras	15	54	verse-per-paragraph	p	
2Esdras	15	55	verse-per-paragraph	p	
2Esdras	15	56	verse-per-paragraph	p	
2Esdras	15	57	verse-per-paragraph	p	
2Esdras	15	58	verse-per-paragraph	p	
2Esdras	15	59	verse-per-paragraph	p	
2Esdras	15	60	verse-per-paragraph	p	
2Esdras	15	61	verse-per-paragraph	p	
2Esdras	15	62	verse-per-paragraph	p	
2Esdras	15	63	verse-per-paragraph	p	
2Esdras	16	2	verse-per-paragraph	p	
2Esdras	16	3	verse-per-paragraph	p	
2Esdras	16	4	verse-per-paragraph	p	
2Esdras	16	5	verse-per-paragraph	p	
2Esdras	16	6	verse-per-paragraph	p	
2Esdras	16	7	verse-per-paragraph	p	
2Esdras	16	8	verse-per-paragraph	p	
2Esdras	16	9	verse-per-paragraph	p	
2Esdras	16	10	verse-per-paragraph	p	
2Esdras	16	11	verse-per-paragraph	p	
2Esdras	16	12	verse-per-paragraph	p	
2Esdras	16	13	verse-per-paragraph	p	
2Esdras	16	14	verse-per-paragraph	p	
2Esdras	16	15	verse-per-paragraph	p	
2Esdras	16	16	verse-per-paragraph	p	
2Esdras	16	17	verse-per-paragraph	p	
2Esdras	16	18	verse-per-paragraph	p	
2Esdras	16	19	verse-per-paragraph	p	
2Esdras	16	20	verse-per-paragraph	p	
2Esdras	16	21	verse-per-paragraph	p	
2Esdras	16	22	verse-per-paragraph	p	
2Esdras	16	23	verse-per-paragraph	p	
2Esdras	16	24	verse-per-paragraph	p	
2Esdras	16	25	verse-per-paragraph	p	
2Esdras	16	26	verse-per-paragraph	p	
2Esdras	16	27	verse-per-paragraph	p	
2Esdras	16	28	verse-per-paragraph	p	
2Esdras	16	29	verse-per-paragraph	p	
2Esdras	16	30	verse-per-paragraph	p	
2Esdras	16	31	verse-per-paragraph	p	
2Esdras	16	32	verse-per-paragraph	p	
2Esdras	16	33	verse-per-paragraph	p	
2Esdras	16	34	verse-per-paragraph	p	
2Esdras	16	35	verse-per-paragraph	p	
2Esdras	16	36	verse-per-paragraph	p	
2Esdras	16	37	verse-per-paragraph	p	
2Esdras	16	38	verse-per-paragraph	p	
2Esdras	16	39	verse-per-paragraph	p	
2Esdras	16	40	verse-per-paragraph	p	
2Esdras	16	41	verse-per-paragraph	p	
2Esdras	16	42	verse-per-paragraph	p	
2Esdras	16	43	verse-per-paragraph	p	
2Esdras	16	44	verse-per-paragraph	p	
2Esdras	16	45	verse-per-paragraph	p	
2Esdras	16	46	verse-per-paragraph	p	
2Esdras	16	47	verse-per-paragraph	p	
2Esdras	16	48	verse-per-paragraph	p	
2Esdras	16	49	verse-per-paragraph	p	
2Esdras	16	50	verse-per-paragraph	p	
2Esdras	16	51	verse-per-paragraph	p	
2Esdras	16	52	verse-per-paragraph	p	
2Esdras	16	53	verse-per-paragraph	p	
2Esdras	16	54	verse-per-paragraph	p	
2Esdras	16	55	verse-per-paragraph	p	
2Esdras	16	56	verse-per-paragraph	p	
2Esdras	16	57	verse-per-paragraph	p	
2Esdras	16	58	verse-per-paragraph	p	
2Esdras	16	59	verse-per-paragraph	p	
2Esdras	16	60	verse-per-paragraph	p	
2Esdras	16	61	verse-per-paragraph	p	
2Esdras	16	62	verse-per-paragraph	p	
2Esdras	16	63	verse-per-paragraph	p	
2Esdras	16	64	verse-per-paragraph	p	
2Esdras	16	65	verse-per-paragraph	p	
2Esdras	16	66	verse-per-paragraph	p	
2Esdras	16	67	verse-per-paragraph	p	
2Esdras	16	68	verse-per-paragraph	p	
2Esdras	16	69	verse-per-paragraph	p	
2Esdras	16	70	verse-per-paragraph	p	
2Esdras	16	71	verse-per-paragraph	p	
2Esdras	16	72	verse-per-paragraph	p	
2Esdras	16	73	verse-per-paragraph	p	
2Esdras	16	74	verse-per-paragraph	p	
2Esdras	16	75	verse-per-paragraph	p	
2Esdras	16	76	verse-per-paragraph	p	
2Esdras	16	77	verse-per-paragraph	p	
2Esdras	16	78	verse-per-paragraph	p	
Tob	1	2	verse-per-paragraph	p	
Tob	1	3	verse-per-paragraph	p	
Tob	1	4	verse-per-paragraph	p	
Tob	1	5	verse-per-paragraph	p	
Tob	1	6	verse-per-paragraph	p	
Tob	1	7	verse-per-paragraph	p	
Tob	1	8	verse-per-paragraph	p	
Tob	1	9	verse-per-paragraph	p	
Tob	1	10	verse-per-paragraph	p	
Tob	1	11	verse-per-paragraph	p	
Tob	1	12	verse-per-paragraph	p	
Tob	1	13	verse-per-paragraph	p	
Tob	1	14	verse-per-paragraph	p	
Tob	1	15	verse-per-paragraph	p	
Tob	1	16	verse-per-paragraph	p	
Tob	1	17	verse-per-paragraph	p	
Tob	1	18	verse-per-paragraph	p	
Tob	1	19	verse-per-paragraph	p	
Tob	1	20	verse-per-paragraph	p	
Tob	1	21	verse-per-paragraph	p	
Tob	1	22	verse-per-paragraph	p	
Tob	2	2	verse-per-paragraph	p	
Tob	2	3	verse-per-paragraph	p	
Tob	2	4	verse-per-paragraph	p	
Tob	2	5	verse-per-paragraph	p	
Tob	2	6	verse-per-paragraph	p	
Tob	2	7	verse-per-paragraph	p	
Tob	2	8	verse-per-paragraph	p	
Tob	2	9	verse-per-paragraph	p	
Tob	2	10	verse-per-paragraph	p	
Tob	2	11	verse-per-paragraph	p	
Tob	2	12	verse-per-paragraph	p	
Tob	2	13	verse-per-paragraph	p	
Tob	2	14	verse-per-paragraph	p	
Tob	3	2	verse-per-paragraph	p	
Tob	3	3	verse-per-paragraph	p	
Tob	3	4	verse-per-paragraph	p	
Tob	3	5	verse-per-paragraph	p	
Tob	3	6	verse-per-paragraph	p	
Tob	3	7	verse-per-paragraph	p	
Tob	3	8	verse-per-paragraph	p	
Tob	3	9	verse-per-paragraph	p	
Tob	3	10	verse-per-paragraph	p	
Tob	3	11	verse-per-paragraph	p	
Tob	3	12	verse-per-paragraph	p	
Tob	3	13	verse-per-paragraph	p	
Tob	3	14	verse-per-paragraph	p	
Tob	3	15	verse-per-paragraph	p	
Tob	3	16	verse-per-paragraph	p	
Tob	3	17	verse-per-paragraph	p	
Tob	4	2	verse-per-paragraph	p	
Tob	4	3	verse-per-paragraph	p	
Tob	4	4	verse-per-paragraph	p	
Tob	4	5	verse-per-paragraph	p	
Tob	4	6	verse-per-paragraph	p	
Tob	4	7	verse-per-paragraph	p	
Tob	4	8	verse-per-paragraph	p	
Tob	4	9	verse-per-paragraph	p	
Tob	4	10	verse-per-paragraph	p	
Tob	4	11	verse-per-paragraph	p	
Tob	4	12	verse-per-paragraph	p	
Tob	4	13	verse-per-paragraph	p	
Tob	4	14	verse-per-paragraph	p	
Tob	4	15	verse-per-paragraph	p	
Tob	4	16	verse-per-paragraph	p	
Tob	4	17	verse-per-paragraph	p	
Tob	4	18	verse-per-paragraph	p	
Tob	4	19	verse-per-paragraph	p	
Tob	4	20	verse-per-paragraph	p	
Tob	4	21	verse-per-paragraph	p	
Tob	5	2	verse-per-paragraph	p	
Tob	5	3	verse-per-paragraph	p	
Tob	5	4	verse-per-paragraph	p	
Tob	5	5	verse-per-paragraph	p	
Tob	5	6	verse-per-paragraph	p	
Tob	5	7	verse-per-paragraph	p	
Tob	5	8	verse-per-paragraph	p	
Tob	5	9	verse-per-paragraph	p	
Tob	5	10	verse-per-paragraph	p	
Tob	5	11	verse-per-paragraph	p	
Tob	5	12	verse-per-paragraph	p	
Tob	5	13	verse-per-paragraph	p	
Tob	5	14	verse-per-paragraph	p	
Tob	5	15	verse-per-paragraph	p	
Tob	5	16	verse-per-paragraph	p	
Tob	5	17	verse-per-paragraph	p	
Tob	5	18	verse-per-paragraph	p	
Tob	5	19	verse-per-paragraph	p	
Tob	5	20	verse-per-paragraph	p	
Tob	5	21	verse-per-paragraph	p	
Tob	5	22	verse-per-paragraph	p	
Tob	6	2	verse-per-paragraph	p	
Tob	6	3	verse-per-paragraph	p	
Tob	6	4	verse-per-paragraph	p	
Tob	6	5	verse-per-paragraph	p	
Tob	6	6	verse-per-paragraph	p	
Tob	6	7	verse-per-paragraph	p	
Tob	6	8	verse-per-paragraph	p	
Tob	6	9	verse-per-paragraph	p	
Tob	6	10	verse-per-paragraph	p	
Tob	6	11	verse-per-paragraph	p	
Tob	6	12	verse-per-paragraph	p	
Tob	6	13	verse-per-paragraph	p	
Tob	6	14	verse-per-paragraph	p	
Tob	6	15	verse-per-paragraph	p	
Tob	6	16	verse-per-paragraph	p	
Tob	6	17	verse-per-paragraph	p	
