book	chapter	verse	text	usfm
Wis	7	13	This I have learned without falsehood and communicate without envy, and her integrity I do not hide.	OT-25_Wisdom
Wis	7	14	Indeed, she is an infinite treasure chest for men, and those who make use of it, become partakers in the friendship of God, because they are recommended by the gifts of instruction.	OT-25_Wisdom
Wis	7	15	Yet God has given to me to speak my mind, and to conceive thoughts worthy of those things that are given to me, because he is the leader of wisdom and the repairer of understanding.	OT-25_Wisdom
Wis	7	16	For in his hand are both we, and our words, and all wisdom, and the works of science, and instruction.	OT-25_Wisdom
Wis	7	17	For he has given me true knowledge of these things which exist: so as to know the orderly arrangement of the world, and the powers of the elements,	OT-25_Wisdom
Wis	7	18	the beginning and the end and the midpoint of the seasons, the characteristics of changing things, and the divisions of time,	OT-25_Wisdom
Wis	7	19	the courses of the years, and the orderly arrangement of the stars,	OT-25_Wisdom
Wis	7	20	the natures of animals, and the rage of wild beasts, the force of winds, and the reasonings of men, the diversities of plants, and the benefits of roots,	OT-25_Wisdom
Wis	7	21	and all such things as are hidden and unexpected, I have learned; for wisdom, the artisan of all things, taught me.	OT-25_Wisdom
Wis	7	22	For in her is the spirit of understanding: holy, singular, manifold, subtle, perceptive, lively, chaste, reliable, gracious, loving, good, astute, who forbids nothing beneficial,	OT-25_Wisdom
Wis	7	23	humane, kind, steadfast, trustworthy, secure, having all virtue, watching for all things and grasping all things with a pure and most delicate understanding of spirit.	OT-25_Wisdom
Wis	7	24	For wisdom is more active than all active things, yet she reaches everywhere because of her purity.	OT-25_Wisdom
Wis	7	25	For she is a breath of the virtue of God and a genuine emanation from the purity of the almighty God, and therefore nothing unclean can invade her.	OT-25_Wisdom
Wis	7	26	Indeed, she is the brightness of eternal light, and the unspotted mirror of the majesty of God, and the image of his goodness.	OT-25_Wisdom
Wis	7	27	And though she is one, she can do all things; and, unchanging in herself, she renews all things, and throughout the nations she conveys herself to holy souls, establishing them as friends and prophets of God.	OT-25_Wisdom
Wis	7	28	For God loves none but those who dwell with wisdom.	OT-25_Wisdom
Wis	7	29	For she is more spectacular than the sun, and above the array of all the stars; compared with the light, she is found to be before it.	OT-25_Wisdom
Wis	7	30	Indeed, after her comes night, but wisdom will not be overcome by malice. [ Wisdom 8 ]	OT-25_Wisdom
Wis	8	1	Thus, she reaches mightily from one end all the way to the other, and she orders all things sweetly.	OT-25_Wisdom
Wis	8	2	I have loved her and searched for her from my youth, and have asked to take her to me as my spouse, and I became a lover of her form.	OT-25_Wisdom
Wis	8	3	She glorifies her lineage by having companionship with God; yes and of all things, the Lord loves her.	OT-25_Wisdom
Wis	8	4	For she teaches the teaching of God and is the chooser of his works.	OT-25_Wisdom
Wis	8	5	And if riches are longed for in life, what is richer than wisdom, which is being served in all things?	OT-25_Wisdom
Wis	8	6	But if the mind is to be served, who, of all that exists, is a greater artisan than she?	OT-25_Wisdom
Wis	8	7	And if anyone loves justice, her labors hold great virtues; for she teaches temperance and prudence, justice and virtue, and nothing is more useful in human life.	OT-25_Wisdom
Wis	8	8	And if one desires a multitude of knowledge, she knows the past and forecasts the future; she knows the subtleties of conversation and the response to arguments; she understands the signs and portents, before the events take place, events both of the present time and of future ages.	OT-25_Wisdom
Wis	8	9	Therefore, I resolved to take her to me to live together, knowing that she will be a good counselor and will console my thoughts and my weariness.	OT-25_Wisdom
Wis	8	10	Because of her, I have clarity in the midst of confusion, and honor among the elders in my youth;	OT-25_Wisdom
Wis	8	11	and I will be found to be astute in judgment, and will be admired in the sight of the mighty, and the faces of leaders will wonder at me.	OT-25_Wisdom
Wis	8	12	When I am silent, they will wait for me; when I speak, they will respect me; and when I talk for too long, they will put their hands on their mouths.	OT-25_Wisdom
Wis	8	13	Thus, by means of her, I will have immortality, and I will bequeath an everlasting memorial to those who come after me.	OT-25_Wisdom
Wis	8	14	I will set the peoples in order, and nations will be subject to me.	OT-25_Wisdom
Wis	8	15	Hearing me, terrible kings will be afraid; to the multitude, I will be seen as good and valiant in war.	OT-25_Wisdom
Wis	8	16	When I go into my house, I will repose myself with her, for her conversation has no bitterness, nor her company any tediousness, but only joy and gladness.	OT-25_Wisdom
Wis	8	17	Thinking these things within myself, and recalling in my heart that immortality is the intention of wisdom,	OT-25_Wisdom
Wis	8	18	and that in her friendship is good enjoyment, and in the works of her hands are honors without flaw, and in debate with her is understanding, and glory in sharing conversation with her; I went about seeking, so that I might take her to myself.	OT-25_Wisdom
Wis	8	19	For I was an ingenious boy and had been dealt a good soul.	OT-25_Wisdom
Wis	8	20	Even more so, being good, I came to have an undefiled body.	OT-25_Wisdom
Wis	8	21	And since I know that it is not possible to be chaste except as a gift from God, and that it is a point of wisdom to know whose gift it is, I approached the Lord, and I besought him, and I said with my whole heart: [ Wisdom 9 ]	OT-25_Wisdom
Wis	9	1	“God of my fathers and Lord of mercy, who has made all things with your word,	OT-25_Wisdom
Wis	9	2	and by your wisdom has established man to have dominion over the creatures which have been made by you,	OT-25_Wisdom
Wis	9	3	so that he would order the world in equity and justice, and execute judgment with an upright heart,	OT-25_Wisdom
Wis	9	4	give me wisdom, the handmaiden at your throne, and be unwilling to reject me from among your children,	OT-25_Wisdom
Wis	9	5	because I am your servant, and the son of your handmaid, a weak man, and short-lived, with limited understanding of judgment and laws.	OT-25_Wisdom
Wis	9	6	And if someone were perfect among the sons of men, yet if your wisdom was taken away from him, he would be counted as nothing.	OT-25_Wisdom
Wis	9	7	You have chosen me to be a king of your people, and a judge of your sons and daughters.	OT-25_Wisdom
Wis	9	8	And you called me to construct a temple on your holy mount, and, in the city of your dwelling, an altar in the likeness of your holy tabernacle, which you have prepared from the beginning.	OT-25_Wisdom
Wis	9	9	And with you is wisdom, who is familiar with your works, and who was nearby when you made the world, and who knows what is pleasing to your eyes, and who is guided by your teachings.	OT-25_Wisdom
Wis	9	10	Send her out of your holy heavens and from the throne of your majesty, so that she is with me and labors with me, and I will know what is acceptable with you.	OT-25_Wisdom
Wis	9	11	For she knows and understands all things, and will lead me soberly in my works, and will guard me by her power.	OT-25_Wisdom
Wis	9	12	And my works will be acceptable, and I will govern your people justly, and I will be worthy of the throne of my father.	OT-25_Wisdom
Wis	9	13	For who among men can know the counsel of God? Or who can imagine the will of God?	OT-25_Wisdom
Wis	9	14	For the thoughts of mortals are timid, and our foresight is uncertain.	OT-25_Wisdom
Wis	9	15	For the corruptible body weighs down the soul, and this earthy dwelling presses many thoughts upon the mind.	OT-25_Wisdom
Wis	9	16	And we assess with difficulty the things that are of earth, and we discover with labor the things that are within our view. So who will search out the things that are in heaven?	OT-25_Wisdom
Wis	9	17	Moreover, who will know your mind, unless you give wisdom and send your holy spirit from on high?	OT-25_Wisdom
Wis	9	18	And in this way, those who are on earth are corrected in their path, and men learn the things that are pleasing to you.	OT-25_Wisdom
Wis	9	19	For by wisdom they are saved, who have pleased you, O Lord, from the beginning.” [ Wisdom 10 ]	OT-25_Wisdom
Wis	10	1	This is he, who was formed first by God, the father of the world, who was alone when created; she preserved him,	OT-25_Wisdom
Wis	10	2	and led him out of his offense, and gave him the power to maintain all things.	OT-25_Wisdom
Wis	10	3	After this, when the unjust man withdrew from her in his anger, he perished through anger by the murder of his brother.	OT-25_Wisdom
Wis	10	4	Because of this, when water destroyed the earth, wisdom healed it again, guiding the just by means of contemptible wood.	OT-25_Wisdom
Wis	10	5	Moreover, when the nations had conspired together to consent to wickedness, she knew the just, and preserved him without blame before God, and preserved his strength out of mercy for his sons.	OT-25_Wisdom
Wis	10	6	She freed this just man from the destruction of the impious, fleeing descending fire in the Five Cities,	OT-25_Wisdom
Wis	10	7	which, as a testimony to their wickedness, is a constantly smoking desolate land, and the trees bear fruit at uncertain times, and a figure of salt stands as a monument to an unbelieving soul.	OT-25_Wisdom
Wis	10	8	For, in disregarding wisdom, they are fallen, not so much in this, that they were ignorant of good, but that they bequeathed to men a memorial of their foolishness, so that, in the things in which they sinned, they were unable to escape notice.	OT-25_Wisdom
Wis	10	9	Yet wisdom has freed from sorrow those who are self-observant.	OT-25_Wisdom
Wis	10	10	She led the just man, this fugitive of his brother’s wrath, by the right ways, and revealed to him the kingdom of God, and gave him the knowledge of holiness, honored him in his labors, and completed his labors.	OT-25_Wisdom
Wis	10	11	In the midst of encircling deceit, she flowed around him and made him honest.	OT-25_Wisdom
Wis	10	12	She guarded him from his enemies, and she defended him from seducers, and she gave him a strong conflict so that he might overcome and might know that the power of all things is wisdom.	OT-25_Wisdom
Wis	10	13	She did not abandon the just man when he was sold, but freed him from sinners; she went down with him into the pit,	OT-25_Wisdom
Wis	10	14	and she did not abandon him in chains, while she brought him the scepter of the kingdom and power against those who oppressed him, and revealed them to be liars who had dishonored him, and gave him everlasting glory.	OT-25_Wisdom
Wis	10	15	She freed this just people and the blameless offspring, from the nations that had oppressed them.	OT-25_Wisdom
Wis	10	16	She entered the soul of the servant of God and stood against dreadful kings in the midst of portents and signs,	OT-25_Wisdom
Wis	10	17	and she rendered to the just the wages of their labors, and led them along a wondrous way; and she was to them, like a cover by day, and like the light of the stars by night.	OT-25_Wisdom
Wis	10	18	She carried them through the Red Sea, and led them across a great water.	OT-25_Wisdom
Wis	10	19	But their enemies, she submerged in the sea, and from the furthest depths, she drew them up. Therefore, the just carried off the spoils of the impious.	OT-25_Wisdom
Wis	10	20	And they chanted to your holy name, Lord, and they together praised your victorious hand,	OT-25_Wisdom
Wis	10	21	because wisdom opened the mouth of the mute, and made the speech of infants eloquent. [ Wisdom 11 ]	OT-25_Wisdom
Wis	11	1	She directed their works in the hands of the holy prophet.	OT-25_Wisdom
Wis	11	2	They made a path through desolate areas, which were uninhabited, and set up their homes in remote places.	OT-25_Wisdom
Wis	11	3	They stood firm against the enemy, and vindicated themselves from their adversaries.	OT-25_Wisdom
Wis	11	4	They thirsted, and they called upon you, and water was given them out of the deepest rock, and respite from thirst out of the hard stone.	OT-25_Wisdom
Wis	11	5	For through water, their enemies had been punished, by the corruption of their drinking water; and so, among them, when the sons of Israel lacked the abundance they would have had, their enemies rejoiced;	OT-25_Wisdom
Wis	11	6	yet through water, when they were in need, it turned out well for them.	OT-25_Wisdom
Wis	11	7	For instead of a fountain, even everlasting in flow, you gave human blood to the unjust,	OT-25_Wisdom
Wis	11	8	and while they would be crushed into disgrace because of the murdering of infants, you unexpectedly gave your own abundant water,	OT-25_Wisdom
Wis	11	9	revealing through the thirst, which occurred at that time, how you would exalt your own and would kill their adversaries.	OT-25_Wisdom
Wis	11	10	For when they were being tested, and even when receiving merciful correction, they knew in what way, when your wrath judged the impious, they would suffer torments.	OT-25_Wisdom
Wis	11	11	For these, advising like a father, you approved; but the others, interrogating like a severe king, you condemned.	OT-25_Wisdom
Wis	11	12	For whether absent or present, they were tortured alike.	OT-25_Wisdom
Wis	11	13	For they had received double: weariness and groaning in the remembrance of things past.	OT-25_Wisdom
Wis	11	14	For when they paid attention to their punishments, to attend to their own benefit, they called to mind the Lord, admiring the end result.	OT-25_Wisdom
Wis	11	15	For though they showed scorn by throwing out distorted statements, in the end they were amazed at the result, but this is not the same as thirsting for justice.	OT-25_Wisdom
Wis	11	16	For according to the thinking of their irrational iniquity, because some, going astray, were worshiping mute serpents and worthless beasts, you sent upon them a multitude of mute beasts for vengeance,	OT-25_Wisdom
Wis	11	17	so that they might know that by whatever things a man sins, by the same also is he tormented.	OT-25_Wisdom
